St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Beetham, Caydn",5,1,2,7,1,,,1.0,,2.0,,,,,,2.0,5.0,,,,,,
22,"Begley, James",12,4,4,16,,,,2.0,,1.0,1.0,,3.0,1.0,,8.0,10.0,,,2.0,,,
27,"Blake, Jason",,,,,,,,,,,,1.0,,,,,,,,,,,
3,"Burke, Nathan",9,5,9,18,,,,3.0,4.0,2.0,4.0,2.0,,,,8.0,11.0,1.0,,1.0,,,
11,"Callaghan, Craig",9,6,2,11,3,1.0,,3.0,1.0,1.0,,1.0,,1.0,,3.0,8.0,,3.0,,,,
6,"Delaney, Tony",14,5,2,16,,,,3.0,5.0,4.0,,2.0,,,,3.0,12.0,,,1.0,,,
31,"Elliott, Tim",2,1,1,3,,,2.0,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,
10,"Everitt, Peter",9,2,3,12,2,,27.0,2.0,,7.0,1.0,,2.0,2.0,,3.0,10.0,,1.0,,,,
37,"Gale, Mark",10,6,8,18,,,,2.0,4.0,,1.0,2.0,1.0,,,5.0,13.0,,,,,,
25,"Hall, Barry",9,5,1,10,2,1.0,,,3.0,,,,1.0,,,4.0,6.0,1.0,3.0,1.0,,,
2,"Hamill, Aaron",11,7,6,17,2,1.0,,5.0,,4.0,3.0,1.0,2.0,,,12.0,5.0,4.0,4.0,1.0,,,
35,"Harvey, Robert",13,4,15,28,,2.0,,6.0,1.0,8.0,5.0,2.0,,,1.0,13.0,17.0,2.0,,3.0,,,
7,"Hayes, Lenny",5,3,11,16,,,,5.0,1.0,2.0,6.0,1.0,,,,6.0,8.0,,,,1.0,,
24,"Koschitzke, Justin",6,3,4,10,,,,1.0,2.0,,,1.0,,,,2.0,8.0,,,1.0,,,
15,"Lawrence, Steven",6,3,4,10,1,1.0,,5.0,,2.0,2.0,1.0,1.0,,,6.0,3.0,3.0,2.0,1.0,,,
23,"Loewe, Stewart",6,3,2,8,2,1.0,2.0,2.0,,,,1.0,1.0,,,5.0,3.0,3.0,3.0,,,,
44,"Milne, Stephen",5,1,1,6,,,,,,2.0,2.0,,,1.0,,2.0,4.0,,,,,,
43,"Moyle, Brett",12,5,5,17,,,1.0,1.0,2.0,5.0,5.0,,1.0,1.0,,6.0,9.0,,,1.0,,,
17,"Plapp, Justin",12,7,4,16,,,,,3.0,,3.0,5.0,1.0,2.0,,7.0,9.0,1.0,,,,,
26,"Powell, Robert",6,2,7,13,2,1.0,,2.0,,1.0,,1.0,,1.0,,8.0,3.0,1.0,1.0,2.0,,,
4,"Thompson, Andrew",7,2,8,15,1,,,5.0,2.0,2.0,3.0,,,,,5.0,10.0,,,1.0,,,
13,"Voss, Brett",10,3,4,14,1,,,,3.0,3.0,1.0,,,1.0,,8.0,6.0,1.0,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,78,103,281,17,11.0,32.0,48.0,31.0,47.0,37.0,22.0,13.0,10.0,1.0,117.0,161.0,17.0,17.0,17.0,1.0,,
Opposition,Opposition,191,87,100,291,22,12.0,30.0,34.0,23.0,57.0,35.0,16.0,10.0,13.0,5.0,121.0,174.0,19.0,24.0,13.0,12.0,,
