Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",9,2,6.0,15,,,,4.0,,,,,,1.0,,,,,,,,,
22,"Bain, David",14,7,4.0,18,2.0,,,,,,,,1.0,1.0,,,,,,,,,
11,"Buckley, Nathan",14,8,3.0,17,2.0,2.0,,3.0,,,,,1.0,1.0,,,,,,,,,
25,"Campbell, Matthew",10,3,7.0,17,2.0,,,1.0,,,,,1.0,,,,,,,,,,
1,"Champion, Richard",13,6,6.0,19,2.0,,,,,,,,4.0,1.0,,,,,,,,,
5,"Chapman, Nathan",12,2,,12,,,1.0,,,,,,,1.0,,,,,,,,,
16,"Clarke, Matthew",4,3,3.0,7,,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,
12,"Clarke, Troy",13,3,12.0,25,,,,1.0,,,,,,,,,,,,,,,
6,"Fletcher, Adrian",9,1,6.0,15,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
4,"Gastev, John",10,3,13.0,23,,1.0,,4.0,,,,,1.0,1.0,,,,,,,,,
2,"Green, Ashley",3,1,1.0,4,,,,3.0,,,,,1.0,5.0,,,,,,,,,
32,"Hart, Shaun",17,6,9.0,26,,,,4.0,,,,,1.0,,,,,,,,,,
41,"Kennedy, Matthew",10,2,3.0,13,,,,3.0,,,,,1.0,1.0,,,,,,,,,
23,"Leppitsch, Justin",9,3,4.0,13,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,
17,"Leslie, Martin",15,4,3.0,18,,,,2.0,,,,,1.0,1.0,,,,,,,,,
7,"McIvor, Scott",9,4,5.0,14,1.0,3.0,,1.0,,,,,,1.0,,,,,,,,,
24,"Merrett, Roger",8,6,3.0,11,6.0,1.0,,1.0,,,,,3.0,3.0,,,,,,,,,
26,"Noonan, Danny",13,3,11.0,24,1.0,1.0,,2.0,,,,,4.0,3.0,,,,,,,,,
3,"Voss, Michael",8,6,11.0,19,4.0,,,2.0,,,,,,1.0,,,,,,,,,
33,"White, Darryl",5,3,6.0,11,,1.0,1.0,2.0,,,,,,,,,,,,,,,
Totals,Totals,205,76,116.0,321,22.0,11.0,3.0,37.0,,,,,21.0,26.0,,,,,,,,,
Opposition,Opposition,194,50,87.0,281,24.0,22.0,18.0,20.0,,,,,26.0,21.0,6.0,,,,,,,,
