Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
6,"Bolton, Craig",29y 328d,199 (116-2-81 58.79%),25 (0.13),170 (99-2-69 58.82%),15 (0.09)
24,"Bolton, Jude",30y 40d,238 (128-3-107 54.41%),112 (0.47),←,
19,"Bradshaw, Daniel",31y 154d,227 (129-3-95 57.49%),513 (2.26),5 (4-0-1 80.00%),17 (3.40)
37,"Goodes, Adam",30y 106d,257 (139-3-115 54.67%),277 (1.08),←,
39,"Grundy, Heath",23y 326d,51 (27-0-24 52.94%),18 (0.35),←,
4,"Hannebery, Dan",19y 59d,11 (6-0-5 54.55%),2 (0.18),←,
15,"Jack, Kieren",22y 300d,52 (25-1-26 49.04%),28 (0.54),←,
32,"Jetta, Lewis",20y 355d,5 (4-0-1 80.00%),,←,
12,"Kennedy, Josh",21y 308d,18 (9-0-9 50.00%),9 (0.50),5 (4-0-1 80.00%),5 (1.00)
17,"Kennelly, Tadhg",28y 297d,163 (102-1-60 62.88%),29 (0.18),←,
31,"Kirk, Brett",33y 181d,222 (122-3-97 55.63%),88 (0.40),←,
9,"Malceski, Nick",25y 252d,73 (48-1-24 66.44%),37 (0.51),←,
29,"Mattner, Martin",27y 261d,149 (85-1-63 57.38%),35 (0.23),51 (25-1-25 50.00%),21 (0.41)
3,"McVeigh, Jarrad",25y 17d,128 (73-2-53 57.81%),90 (0.70),←,
33,"Moore, Jarred",24y 49d,53 (30-1-22 57.55%),44 (0.83),←,
41,"Mumford, Shane",23y 293d,26 (21-0-5 80.77%),4 (0.15),5 (4-0-1 80.00%),1 (0.20)
5,"OKeefe, Ryan",29y 90d,191 (107-2-82 56.54%),197 (1.03),←,
30,"Roberts-Thomson, Lewis",26y 228d,124 (72-1-51 58.47%),14 (0.11),←,
1,"Seaby, Mark",25y 358d,107 (66-0-41 61.68%),66 (0.62),5 (4-0-1 80.00%),2 (0.40)
2,"Shaw, Rhyce",28y 190d,121 (60-0-61 49.59%),25 (0.21),27 (12-0-15 44.44%),5 (0.19)
40,"Smith, Nick",21y 316d,14 (4-0-10 28.57%),2 (0.14),←,
18,"White, Jesse",22y 105d,25 (10-1-14 42.00%),24 (0.96),←,
Totals,Totals,26y 27d,2454 (1383-25-1046 56.36%),1639 (0.67),,
C,"Roos, Paul",46y 301d,183 (106-2-75 58.47%),,←,
