Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bizzell, Clint",26y 57d,94 (42-1-51 45.21%),73 (0.78),19 (10-0-9 52.63%),1 (0.05)
25,"Brown, Nathan",26y 10d,52 (25-0-27 48.08%),15 (0.29),←,
32,"Bruce, Cameron",22y 328d,62 (33-0-29 53.23%),69 (1.11),←,
15,"Funcke, Ross",24y 281d,40 (19-0-21 47.50%),5 (0.13),13 (7-0-6 53.85%),4 (0.31)
30,"Godfrey, Simon",21y 310d,21 (11-0-10 52.38%),2 (0.10),←,
18,"Green, Brad",21y 164d,59 (32-0-27 54.24%),86 (1.46),←,
16,"Johnstone, Travis",22y 38d,66 (31-0-35 46.97%),51 (0.77),←,
11,"Jolly, Darren",20y 291d,19 (10-0-9 52.63%),7 (0.37),←,
29,"Lamb, Chris",21y 166d,15 (7-0-8 46.67%),1 (0.07),←,
36,"Leoncelli, Andrew",28y 38d,127 (59-0-68 46.46%),62 (0.49),←,
9,"Neitz, David",27y 214d,201 (93-0-108 46.27%),352 (1.75),←,
7,"Powell, Stephen",25y 351d,71 (44-1-26 62.68%),64 (0.90),41 (25-0-16 60.98%),43 (1.05)
24,"Robertson, Russell",23y 273d,97 (50-0-47 51.55%),144 (1.48),←,
19,"Vardy, Peter",26y 210d,114 (58-0-56 50.88%),179 (1.57),18 (10-0-8 55.56%),29 (1.61)
42,"Walsh, Peter",26y 31d,72 (37-0-35 51.39%),17 (0.24),←,
10,"Ward, Daniel",25y 46d,65 (28-0-37 43.08%),21 (0.32),←,
31,"Wheatley, Paul",21y 134d,43 (24-0-19 55.81%),20 (0.47),←,
45,"Whelan, Matthew",22y 284d,46 (24-0-22 52.17%),4 (0.09),←,
34,"White, Jeff",25y 186d,142 (69-0-73 48.59%),64 (0.45),110 (56-0-54 50.91%),46 (0.42)
26,"Williams, Luke",22y 238d,22 (12-0-10 54.55%),5 (0.23),←,
22,"Woewodin, Shane",26y 43d,135 (62-0-73 45.93%),61 (0.45),←,
13,"Yze, Adem",24y 337d,162 (73-0-89 45.06%),115 (0.71),←,
Totals,Totals,24y 100d,1725 (843-2-880 48.87%),1417 (0.82),,
C,"Daniher, Neale",41y 190d,115 (59-0-56 51.30%),,←,
