Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Chick, Daniel",5,4,3,8,,,,3.0,,,,,,1.0,,,,,,,,,
5,"Collins, Andrew",6,4,9,15,,,,3.0,,,,,1.0,,,,,,,,,,
3,"Condon, Anthony",15,5,10,25,,1.0,1.0,3.0,,,,,1.0,2.0,,,,,,,,,
9,"Crawford, Shane",15,9,8,23,2,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
19,"Dunstall, Jason",19,16,4,23,14,2.0,,,,,,,2.0,1.0,3.0,,,,,,,,
34,"Graham, Mark",14,6,3,17,,,,2.0,,,,,1.0,,,,,,,,,,
15,"Harford, Daniel",12,5,9,21,,,,2.0,,,,,,,,,,,,,,,
22,"Hargreaves, Tim",9,5,4,13,1,1.0,,5.0,,,,,,3.0,,,,,,,,,
2,"Holland, Nick",3,3,4,7,,1.0,5.0,,,,,,1.0,,,,,,,,,,
17,"Hudson, Paul",8,3,3,11,1,2.0,,2.0,,,,,3.0,2.0,,,,,,,,,
1,"Jencke, Ray",4,1,1,5,,,,,,,,,1.0,,,,,,,,,,
11,"Kappler, Darren",12,6,7,19,,,,,,,,,1.0,,,,,,,,,,
14,"Krummel, Brendan",5,2,,5,,,,1.0,,,,,1.0,1.0,,,,,,,,,
24,"Langford, Chris",20,9,2,22,1,,,2.0,,,,,2.0,1.0,,,,,,,,,
12,"Lawrence, Stephen",4,4,,4,1,,1.0,,,,,,,1.0,,,,,,,,,
37,"Lekkas, Angelo",7,2,1,8,,,,2.0,,,,,,,,,,,,,,,
7,"McCabe, Luke",10,4,3,13,,,,2.0,,,,,,,,,,,,,,,
18,"Pritchard, Darrin",10,4,2,12,,1.0,,2.0,,,,,1.0,,,,,,,,,,
4,"Salmon, Paul",13,12,12,25,,,17.0,1.0,,,,,4.0,,2.0,,,,,,,,
6,"Taylor, Richard",21,6,6,27,,,,,,,,,,1.0,1.0,,,,,,,,
30,"Woods, Tony",12,4,6,18,,,,2.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,224,114,97,321,20,12.0,24.0,33.0,,,,,21.0,16.0,6.0,,,,,,,,
Opposition,Opposition,169,59,67,236,10,5.0,20.0,20.0,,,,,16.0,21.0,,,,,,,,,
