Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",24y 314d,145 (77-0-68 53.10%),126 (0.87),←,
17,"Bruce, Josh",28y 117d,130 (51-1-78 39.62%),185 (1.42),17 (9-0-8 52.94%),14 (0.82)
12,"Cordy, Zaine",23y 342d,85 (45-0-40 52.94%),10 (0.12),←,
9,"Crozier, Hayden",26y 284d,123 (59-0-64 47.97%),47 (0.38),54 (28-0-26 51.85%),3 (0.06)
35,"Daniel, Caleb",24y 88d,109 (57-0-52 52.29%),30 (0.28),←,
5,"Dunkley, Josh",23y 268d,78 (42-0-36 53.85%),42 (0.54),←,
15,"Duryea, Taylor",29y 162d,135 (93-1-41 69.26%),23 (0.17),17 (11-0-6 64.71%),2 (0.12)
44,"English, Tim",23y 54d,47 (24-0-23 51.06%),17 (0.36),←,
43,"Gardner, Ryan",23y 124d,12 (6-0-6 50.00%),2 (0.17),←,
7,"Hunter, Lachie",25y 295d,138 (71-0-67 51.45%),61 (0.44),←,
39,"Johannisen, Jason",27y 330d,143 (69-0-74 48.25%),47 (0.33),←,
42,"Keath, Alex",28y 257d,48 (26-1-21 55.21%),2 (0.04),18 (10-0-8 55.56%),1 (0.06)
21,"Liberatore, Tom",28y 140d,148 (66-0-82 44.59%),50 (0.34),←,
27,"Lipinski, Patrick",22y 78d,45 (22-0-23 48.89%),28 (0.62),←,
11,"Macrae, Jack",26y 61d,159 (81-0-78 50.94%),37 (0.23),←,
33,"Naughton, Aaron",20y 308d,53 (27-0-26 50.94%),49 (0.92),←,
20,"Richards, Ed",21y 92d,58 (29-0-29 50.00%),23 (0.40),←,
6,"Smith, Bailey",19y 301d,41 (22-0-19 53.66%),17 (0.41),←,
37,"Smith, Roarke",24y 22d,23 (10-0-13 43.48%),6 (0.26),←,
3,"Wallis, Mitch",27y 345d,151 (70-0-81 46.36%),101 (0.67),←,
34,"Williams, Bailey",22y 359d,59 (29-0-30 49.15%),10 (0.17),←,
10,"Wood, Easton",31y 29d,173 (89-0-84 51.45%),18 (0.10),←,
Totals,Totals,25y 82d,2103 (1065-3-1035 50.64%),931 (0.44),,
C,"Beveridge, Luke",50y 41d,134 (74-0-60 55.22%),,←,
