Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
25,"AhMat, Robert",2,1,2,4,,1.0,,3.0,,,,,,,,,,,,,,,
26,"Brown, Gavin",14,6,10,24,,1.0,,5.0,,,,,2.0,,,,,,,,,,
5,"Buckley, Nathan",8,3,5,13,1,,,,,,,,,,,,,,,,,,
17,"Burns, Scott",4,4,1,5,,,,2.0,,,,,,,,,,,,,,,
24,"Butcher, Kent",9,2,3,12,,,,,,,,,2.0,,,,,,,,,,
28,"Crosisca, Gavin",13,5,2,15,,,1.0,1.0,,,,,,1.0,,,,,,,,,
15,"Hassall, Jon",7,1,7,14,,,,7.0,,,,,,1.0,,,,,,,,,
38,"James, Aaron",11,5,,11,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
8,"James, Brett",4,3,7,11,,,,1.0,,,,,,,,,,,,,,,
44,"Kerrison, Shane",5,2,10,15,1,,,3.0,,,,,1.0,,,,,,,,,,
1,"Monkhorst, Damian",3,3,3,6,,,3.0,,,,,,,,,,,,,,,,
6,"Patterson, Stephen",13,,3,16,2,,,2.0,,,,,2.0,1.0,,,,,,,,,
4,"Pert, Gary",3,1,4,7,,,1.0,3.0,,,,,1.0,,,,,,,,,,
13,"Richardson, Alan",13,2,1,14,,,,1.0,,,,,2.0,,,,,,,,,,
16,"Richardson, Mark",9,4,6,15,,,11.0,,,,,,2.0,1.0,,,,,,,,,
36,"Rocca, Saverio",6,5,1,7,1,2.0,,1.0,,,,,,,,,,,,,,,
37,"Tranquilli, Andrew",2,2,,2,2,,,1.0,,,,,,,,,,,,,,,
14,"Watson, Shane",7,1,5,12,,1.0,,3.0,,,,,2.0,1.0,,,,,,,,,
27,"Wild, Jason",8,4,9,17,,,,4.0,,,,,1.0,,,,,,,,,,
10,"Williams, Paul",11,3,5,16,1,1.0,,4.0,,,,,,,,,,,,,,,
19,"Wright, Graham",16,3,2,18,1,,,4.0,,,,,1.0,4.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,60,86,254,10,8.0,16.0,46.0,,,,,17.0,10.0,,,,,,,,,
Opposition,Opposition,189,68,136,325,12,18.0,21.0,19.0,,,,,10.0,17.0,6.0,,,,,,,,
