Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Barnard, Paul",8,6,8,16,,,1.0,,3.0,1.0,2.0,,1.0,,,,,,,,,,
20,"Berbakov, Peter",4,1,2,6,,,,,3.0,,,1.0,2.0,1.0,,,,,,,,,
8,"Bewick, Darren",6,2,5,11,1,,,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,
32,"Blumfield, Justin",5,6,10,15,,1.0,,2.0,1.0,4.0,1.0,,,,,,,,,,,,
14,"Calthorpe, David",12,,4,16,1,1.0,,,,2.0,2.0,,2.0,1.0,,,,,,,,,
9,"Cockatoo-Collins, Che",1,,4,5,,,,,,,,1.0,,1.0,,,,,,,,,
22,"Doolan, Ben",14,2,6,20,,,,3.0,9.0,2.0,1.0,,2.0,1.0,,,,,,,,,
30,"Fraser, Mark",10,1,3,13,,2.0,,1.0,,3.0,3.0,,2.0,,,,,,,,,,
11,"Hardwick, Damien",14,3,7,21,,,,2.0,5.0,2.0,2.0,,3.0,1.0,,,,,,,,,
26,"Heffernan, Chris",9,2,3,12,1,,,1.0,2.0,4.0,3.0,2.0,1.0,2.0,,,,,,,,,
5,"Hird, James",11,6,7,18,3,2.0,,3.0,1.0,4.0,4.0,3.0,3.0,3.0,,,,,,,,,
42,"Johnson, Jason",12,5,7,19,,,1.0,,3.0,4.0,6.0,4.0,1.0,2.0,,,,,,,,,
18,"Lloyd, Matthew",12,7,2,14,6,2.0,,1.0,1.0,2.0,,1.0,,3.0,1.0,,,,,,,,
13,"Long, Michael",3,3,8,11,,,,1.0,,3.0,2.0,,1.0,,,,,,,,,,
25,"Lucas, Scott",8,4,,8,1,1.0,,2.0,,2.0,,2.0,,5.0,,,,,,,,,
2,"Mercuri, Mark",8,7,11,19,,,,3.0,1.0,2.0,,1.0,3.0,,,,,,,,,,
24,"Misiti, Joe",9,4,,9,,,,4.0,3.0,1.0,,2.0,,,,,,,,,,,
3,"OConnor, Ryan",2,,4,6,,,4.0,2.0,,1.0,1.0,,,3.0,,,,,,,,,
10,"ODonnell, Gary",9,2,5,14,,,,1.0,6.0,1.0,1.0,,1.0,1.0,,,,,,,,,
47,"Olarenshaw, Ricky",3,,4,7,,,,,,1.0,,,1.0,,,,,,,,,,
19,"Somerville, Peter",9,5,4,13,,1.0,30.0,,3.0,3.0,3.0,1.0,1.0,4.0,,,,,,,,,
6,"Wellman, Sean",14,6,3,17,,,1.0,,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,72,107,290,13,12.0,37.0,29.0,43.0,45.0,32.0,20.0,25.0,30.0,1.0,,,,,,,,
Opposition,Opposition,200,76,92,292,14,17.0,13.0,28.0,23.0,66.0,37.0,23.0,30.0,25.0,5.0,,,,,,,,
