West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
35,"Armstrong, Steven",23y 170d,62 (37-0-25 59.68%),37 (0.60),19 (15-0-4 78.95%),16 (0.84)
10,"Braun, Michael",29y 99d,199 (113-2-84 57.29%),61 (0.31),←,
20,"Cox, Dean",25y 334d,134 (78-1-55 58.58%),64 (0.48),←,
32,"Embley, Andrew",26y 4d,137 (80-1-56 58.76%),146 (1.07),←,
7,"Fletcher, Chad",27y 305d,152 (84-3-65 56.25%),69 (0.45),←,
23,"Glass, Darren",26y 48d,134 (77-2-55 58.21%),8 (0.06),←,
22,"Graham, Jaymie",24y 145d,30 (23-0-7 76.67%),13 (0.43),←,
39,"Hunter, Adam",26y 13d,121 (72-2-47 60.33%),61 (0.50),←,
25,"Hurn, Shannon",19y 300d,19 (12-0-7 63.16%),9 (0.47),←,
38,"Jones, Brett",24y 329d,58 (42-0-16 72.41%),3 (0.05),←,
15,"Jones, Chad",23y 16d,7 (3-0-4 42.86%),4 (0.57),1 (1-0-0 100.00%),3 (3.00)
18,"Jones, Rowan",27y 224d,148 (78-3-67 53.72%),63 (0.43),←,
4,"Kerr, Daniel",24y 46d,138 (78-2-58 57.25%),81 (0.59),←,
2,"LeCras, Mark",20y 305d,14 (9-0-5 64.29%),19 (1.36),←,
21,"Lynch, Quinten",24y 158d,95 (64-0-31 67.37%),143 (1.51),←,
6,"Nicoski, Mark",23y 219d,46 (31-0-15 67.39%),18 (0.39),←,
11,"Priddis, Matt",22y 102d,15 (10-0-5 66.67%),6 (0.40),←,
24,"Rosa, Matt",20y 220d,31 (21-0-10 67.74%),9 (0.29),←,
14,"Seaby, Mark",23y 61d,72 (53-0-19 73.61%),49 (0.68),←,
37,"Selwood, Adam",23y 61d,64 (45-0-19 70.31%),16 (0.25),←,
8,"Waters, Beau",21y 93d,45 (35-0-10 77.78%),9 (0.20),←,
44,"Wirrpanda, David",27y 332d,184 (104-3-77 57.34%),85 (0.46),←,
Totals,Totals,24y 130d,1905 (1149-19-737 60.31%),973 (0.51),,
C,"Worsfold, John",38y 279d,133 (84-2-47 63.91%),,←,
