St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
28,"Ackland, Cain",24y 86d,43 (26-0-17 60.47%),17 (0.40),31 (18-0-13 58.06%),14 (0.45)
10,"Baker, Steven",26y 19d,125 (56-1-68 45.20%),26 (0.21),←,
14,"Ball, Luke",22y 16d,74 (45-0-29 60.81%),43 (0.58),←,
27,"Blake, Jason",25y 87d,85 (40-1-44 47.65%),19 (0.22),←,
26,"Dal Santo, Nick",22y 108d,86 (46-1-39 54.07%),47 (0.55),←,
22,"Fiora, Aaron",25y 52d,99 (43-0-56 43.43%),38 (0.38),21 (10-0-11 47.62%),13 (0.62)
6,"Fisher, Leigh",22y 52d,14 (12-0-2 85.71%),2 (0.14),←,
25,"Fisher, Sam",23y 335d,39 (25-0-14 64.10%),3 (0.08),←,
9,"Gehrig, Fraser",30y 99d,223 (116-1-106 52.24%),437 (1.96),108 (53-0-55 49.07%),278 (2.57)
18,"Goddard, Brendon",21y 21d,71 (43-0-28 60.56%),20 (0.28),←,
15,"Gram, Jason",22y 44d,20 (10-0-10 50.00%),1 (0.05),18 (9-0-9 50.00%),1 (0.06)
35,"Harvey, Robert",34y 293d,328 (161-3-164 49.54%),192 (0.59),←,
8,"Hudghton, Max",29y 281d,183 (80-2-101 44.26%),14 (0.08),←,
31,"Maguire, Matt",22y 11d,78 (41-0-37 52.56%),18 (0.23),←,
30,"McGough, Mark",21y 353d,49 (24-0-25 48.98%),14 (0.29),12 (6-0-6 50.00%),2 (0.17)
44,"Milne, Stephen",26y 94d,107 (48-1-58 45.33%),220 (2.06),←,
11,"Montagna, Leigh",22y 220d,40 (24-0-16 60.00%),32 (0.80),←,
1,"Peckett, Justin",33y 248d,241 (107-2-132 44.81%),48 (0.20),←,
12,"Riewoldt, Nick",23y 236d,102 (48-1-53 47.55%),183 (1.79),←,
29,"Rix, Michael",25y 153d,1 (1-0-0 100.00%),1 (1.00),←,
40,"Schwarze, Troy",24y 169d,69 (31-1-37 45.65%),20 (0.29),←,
13,"Voss, Brett",28y 108d,147 (71-2-74 48.98%),50 (0.34),112 (52-1-59 46.88%),39 (0.35)
Totals,Totals,25y 124d,2224 (1098-16-1110 49.37%),1445 (0.65),,
C,"Thomas, Grant",48y 116d,111 (55-1-55 50.00%),,←,
