Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",22y 229d,55 (28-0-27 50.91%),26 (0.47),←,
31,"Fritsch, Bayley",21y 263d,21 (14-0-7 66.67%),17 (0.81),←,
17,"Frost, Sam",24y 363d,66 (29-0-37 43.94%),8 (0.12),45 (24-0-21 53.33%),6 (0.13)
11,"Gawn, Max",26y 239d,96 (40-0-56 41.67%),49 (0.51),←,
4,"Harmes, James",22y 325d,66 (35-0-31 53.03%),42 (0.64),←,
14,"Hibberd, Michael",28y 235d,120 (62-1-57 52.08%),13 (0.11),36 (22-0-14 61.11%),2 (0.06)
39,"Jetta, Neville",28y 195d,138 (51-2-85 37.68%),24 (0.17),←,
2,"Jones, Nathan",30y 218d,261 (81-3-177 31.61%),129 (0.49),←,
24,"Kennedy Harris, Jay",23y 158d,34 (13-0-21 38.24%),12 (0.35),←,
16,"Kent, Dean",24y 183d,63 (20-0-43 31.75%),63 (1.00),←,
6,"Lewis, Jordan",32y 124d,304 (195-1-108 64.31%),155 (0.51),40 (26-0-14 65.00%),10 (0.25)
28,"McDonald, Oscar",22y 161d,59 (34-0-25 57.63%),,←,
25,"McDonald, Tom",25y 342d,143 (52-0-91 36.36%),79 (0.55),←,
18,"Melksham, Jake",26y 362d,153 (76-1-76 50.00%),105 (0.69),39 (24-0-15 61.54%),48 (1.23)
30,"Neal-Bullen, Alex",22y 229d,56 (30-0-26 53.57%),48 (0.86),←,
13,"Oliver, Clayton",21y 35d,57 (33-0-24 57.89%),21 (0.37),←,
5,"Petracca, Christian",22y 234d,60 (32-0-28 53.33%),56 (0.93),←,
3,"Salem, Christian",23y 42d,67 (30-0-37 44.78%),19 (0.28),←,
9,"Spargo, Charlie",18y 274d,15 (12-0-3 80.00%),12 (0.80),←,
12,"Tyson, Dom",25y 79d,104 (38-0-66 36.54%),44 (0.42),91 (37-0-54 40.66%),40 (0.44)
22,"Vandenberg, Aaron",26y 176d,32 (14-0-18 43.75%),22 (0.69),←,
26,"Weideman, Sam",21y 61d,17 (10-0-7 58.82%),10 (0.59),←,
Totals,Totals,24y 256d,1987 (929-8-1050 46.75%),954 (0.48),,
C,"Goodwin, Simon",41y 243d,45 (26-0-19 57.78%),,44 (26-0-18 59.09%),
