Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",1,1,6,7,,,,1.0,1.0,,,3.0,,2.0,,,7.0,,,1.0,,,63.0
46,"Begley, Colm",5,4,5,10,,,,2.0,1.0,,1.0,,1.0,,,3.0,7.0,1.0,,3.0,,,91.0
20,"Black, Simon",6,2,16,22,,1.0,,1.0,1.0,1.0,4.0,1.0,,1.0,,12.0,9.0,,1.0,,1.0,,83.0
36,"Bradshaw, Daniel",9,8,2,11,5,1.0,,2.0,,1.0,,,1.0,,,6.0,5.0,4.0,5.0,1.0,,,93.0
17,"Brennan, Jared",14,9,12,26,,,1.0,5.0,1.0,5.0,1.0,2.0,,,2.0,9.0,17.0,4.0,,1.0,,1.0,83.0
16,"Brown, Jonathan",11,7,2,13,5,2.0,,,,3.0,,,,,,6.0,6.0,4.0,5.0,3.0,,2.0,96.0
19,"Charman, Jamie",2,2,2,4,,,19.0,,2.0,1.0,1.0,1.0,,,,2.0,2.0,,,3.0,,,69.0
1,"Clark, Mitch",4,1,2,6,,1.0,9.0,3.0,,1.0,,2.0,,2.0,,3.0,3.0,,1.0,2.0,,,38.0
41,"Clouston, Scott",2,2,1,3,,,,,,1.0,,,,,,1.0,2.0,,,3.0,,,50.0
18,"Corrie, Anthony",7,5,9,16,1,1.0,,1.0,,1.0,2.0,5.0,1.0,3.0,,5.0,12.0,,1.0,3.0,1.0,,81.0
34,"Dalziell, Bradd",17,8,17,34,,,,,2.0,6.0,1.0,5.0,1.0,1.0,,4.0,30.0,,,1.0,1.0,1.0,81.0
39,"Drummond, Josh",9,2,4,13,,1.0,,,5.0,,,3.0,,1.0,,3.0,9.0,,,4.0,1.0,,96.0
33,"Hooper, Rhan",8,5,5,13,,1.0,,2.0,,3.0,2.0,1.0,1.0,1.0,,5.0,8.0,1.0,2.0,3.0,,1.0,76.0
4,"Johnstone, Travis",14,4,4,18,,2.0,,3.0,,6.0,1.0,2.0,2.0,1.0,,10.0,9.0,,1.0,,,2.0,85.0
9,"McGrath, Ashley",8,5,5,13,,,,1.0,4.0,1.0,,,,,,,13.0,,,2.0,2.0,,98.0
21,"Merrett, Daniel",3,3,5,8,,,2.0,1.0,2.0,1.0,,1.0,1.0,,,2.0,6.0,,,7.0,,,100.0
24,"Patfull, Joel",7,2,4,11,,,,1.0,2.0,,,,2.0,,,4.0,7.0,,,9.0,1.0,,100.0
6,"Power, Luke",11,3,8,19,,1.0,,4.0,1.0,3.0,2.0,3.0,2.0,,,8.0,12.0,,,1.0,,,90.0
2,"Proud, Albert",11,4,10,21,,2.0,,4.0,,3.0,3.0,1.0,1.0,1.0,,7.0,13.0,,,1.0,,,66.0
35,"Rischitelli, Michael",17,7,13,30,,1.0,,3.0,,6.0,10.0,2.0,4.0,1.0,,13.0,17.0,2.0,1.0,2.0,2.0,2.0,81.0
29,"Roe, Jason",9,2,3,12,,,,1.0,5.0,,,2.0,1.0,1.0,,1.0,11.0,,,2.0,,,85.0
11,"Sherman, Justin",6,4,16,22,,1.0,,2.0,1.0,,4.0,1.0,,1.0,,8.0,14.0,,,,,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,90,151,332,11,18.0,31.0,37.0,28.0,43.0,32.0,35.0,18.0,16.0,2.0,112.0,219.0,16.0,17.0,52.0,9.0,9.0,
Opposition,Opposition,178,103,140,318,13,14.0,25.0,47.0,28.0,45.0,27.0,40.0,16.0,18.0,4.0,105.0,215.0,13.0,15.0,49.0,7.0,9.0,
