Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
26,"Baldwin, Kaine",19y 342d,4 (1-0-3 25.00%),2 (0.50),←,
24,"Bryan, Nick",20y 197d,2 (1-0-1 50.00%),,←,
6,"Caldwell, Jye",21y 221d,22 (5-0-17 22.73%),6 (0.27),11 (2-0-9 18.18%),5 (0.45)
12,"Cutler, Tom",27y 76d,93 (28-1-64 30.65%),40 (0.43),27 (10-1-16 38.89%),8 (0.30)
2,"Draper, Sam",23y 221d,29 (8-0-21 27.59%),6 (0.21),←,
10,"Francis, Aaron",24y 270d,52 (24-1-27 47.12%),10 (0.19),←,
33,"Ham, Brayden",23y 12d,39 (16-0-23 41.03%),9 (0.23),←,
21,"Heppell, Dyson",29y 358d,199 (94-2-103 47.74%),62 (0.31),←,
19,"Hind, Nick",27y 261d,50 (22-0-28 44.00%),21 (0.42),29 (13-0-16 44.83%),4 (0.14)
8,"Hobbs, Ben",18y 233d,4 (1-0-3 25.00%),1 (0.25),←,
15,"Laverde, Jayden",26y 25d,77 (33-0-44 42.86%),37 (0.48),←,
28,"Lord, Alastair",18y 162d,1 (1-0-0 100.00%),,←,
37,"Martin, Nic",21y 34d,7 (2-0-5 28.57%),10 (1.43),←,
1,"McGrath, Andrew",23y 339d,101 (49-1-51 49.01%),18 (0.18),←,
7,"Merrett, Zach",26y 216d,170 (72-2-96 42.94%),52 (0.31),←,
3,"Parish, Darcy",24y 286d,124 (51-1-72 41.53%),48 (0.39),←,
16,"Perkins, Archie",20y 42d,29 (13-0-16 44.83%),18 (0.62),←,
27,"Redman, Mason",24y 254d,68 (31-1-36 46.32%),9 (0.13),←,
31,"Reid, Zach",20y 66d,3 (1-0-2 33.33%),,←,
9,"Shiel, Dylan",29y 59d,187 (80-4-103 43.85%),80 (0.43),52 (21-1-30 41.35%),16 (0.31)
5,"Smith, Devon",28y 352d,180 (69-3-108 39.17%),146 (0.81),71 (31-1-39 44.37%),46 (0.65)
20,"Wright, Peter",25y 241d,95 (25-0-70 26.32%),137 (1.44),29 (12-0-17 41.38%),52 (1.79)
30,"Zerk-Thatcher, Brandon",23y 255d,21 (9-1-11 45.24%),,←,
Totals,Totals,23y 340d,1557 (636-17-904 40.85%),712 (0.46),,
C,"Rutten, Ben",38y 344d,30 (12-0-18 40.00%),,←,
