Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
18,"Charles, Sean",19y 87d,20 (7-0-13 35.00%),27 (1.35),←,
26,"Doyle, Greg",23y 323d,17 (7-0-10 41.18%),12 (0.71),15 (7-0-8 46.67%),9 (0.60)
23,"Dyson, Kevin",27y 101d,46 (25-0-21 54.35%),20 (0.43),←,
21,"Febey, Steven",24y 359d,127 (71-0-56 55.91%),19 (0.15),←,
24,"Gilbert, Phil",24y 271d,25 (11-0-14 44.00%),6 (0.24),←,
22,"Hilton, Jeff",22y 78d,19 (13-0-6 68.42%),14 (0.74),13 (9-0-4 69.23%),8 (0.62)
7,"Kowal, Darren",22y 56d,31 (20-0-11 64.52%),23 (0.74),←,
16,"Lovell, Andy",24y 16d,95 (46-1-48 48.95%),114 (1.20),←,
17,"Lovett, Brett",28y 85d,179 (102-1-76 57.26%),28 (0.16),←,
3,"Lyon, Garry",26y 334d,166 (97-1-68 58.73%),257 (1.55),←,
28,"Molloy, Glenn",22y 334d,5 (1-0-4 20.00%),2 (0.40),←,
9,"Neitz, David",19y 203d,38 (19-0-19 50.00%),19 (0.50),←,
29,"Obst, Andrew",29y 359d,82 (47-0-35 57.32%),41 (0.50),←,
10,"Pike, Martin",21y 272d,18 (6-0-12 33.33%),12 (0.67),←,
19,"Prymke, Paul",23y 248d,18 (9-0-9 50.00%),1 (0.06),←,
5,"Schwarz, David",22y 20d,56 (22-1-33 40.18%),75 (1.34),←,
11,"Stynes, Jim",28y 112d,172 (98-1-73 57.27%),109 (0.63),←,
2,"Tingay, Stephen",24y,95 (53-0-42 55.79%),43 (0.45),←,
12,"Viney, Todd",28y 136d,137 (71-1-65 52.19%),56 (0.41),←,
27,"Wight, Sean",30y 151d,123 (68-0-55 55.28%),63 (0.51),←,
8,"Yeats, Graeme",29y 326d,174 (95-1-78 54.89%),45 (0.26),←,
Totals,Totals,24y 358d,1643 (888-7-748 54.05%),986 (0.60),,
C,"Balme, Neil",42y 210d,39 (20-0-19 51.28%),,←,
