Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Adams, Marcus",8,5,4,12,,,,1.0,3.0,,,4.0,,2.0,,6.0,6.0,2.0,,4.0,,,90.0
4,"Ah Chee, Callum",9,1,1,10,,,,5.0,1.0,3.0,1.0,2.0,2.0,,,6.0,2.0,,,1.0,,,76.0
31,"Andrews, Harris",11,10,10,21,,,,2.0,1.0,,,6.0,1.0,2.0,,11.0,11.0,3.0,,4.0,,,99.0
33,"Bailey, Zac",7,4,11,18,1,,,4.0,,3.0,3.0,4.0,,2.0,,9.0,11.0,,1.0,1.0,,,86.0
38,"Ballenden, Connor",3,2,1,4,,,1.0,,1.0,,,2.0,1.0,2.0,,2.0,3.0,,,1.0,,,55.0
13,"Berry, Tom",4,3,6,10,1,,,3.0,,1.0,,,1.0,,,3.0,6.0,,1.0,1.0,,1.0,73.0
14,"Birchall, Grant",14,12,8,22,,,,,3.0,,,2.0,,,,5.0,17.0,,,3.0,,,81.0
23,"Cameron, Charlie",6,3,2,8,2,1.0,,1.0,,3.0,1.0,3.0,,3.0,,2.0,6.0,1.0,2.0,1.0,1.0,,78.0
3,"Daniher, Joe",15,8,3,18,3,3.0,,,,3.0,,5.0,2.0,2.0,,9.0,10.0,2.0,3.0,1.0,1.0,1.0,98.0
21,"Fullarton, Tom",9,2,8,17,,,3.0,,1.0,3.0,5.0,1.0,1.0,,,5.0,11.0,,,2.0,,,82.0
30,"Hipwood, Eric",10,7,4,14,1,,,,,4.0,,2.0,,,,4.0,9.0,2.0,1.0,2.0,,1.0,86.0
35,"Lester, Ryan",9,9,7,16,,,,6.0,2.0,1.0,,,,,,3.0,13.0,,,3.0,,,81.0
17,"Lyons, Jarryd",20,8,9,29,,,,10.0,4.0,5.0,5.0,1.0,,,,13.0,17.0,1.0,1.0,2.0,,1.0,75.0
11,"McCarthy, Lincoln",9,3,9,18,,,,4.0,,6.0,4.0,2.0,2.0,1.0,,10.0,8.0,,,5.0,,,83.0
6,"McCluggage, Hugh",23,8,5,28,1,1.0,,2.0,4.0,4.0,3.0,5.0,,,,9.0,19.0,,2.0,,,,88.0
9,"Neale, Lachie",14,5,7,21,1,,,6.0,3.0,3.0,7.0,2.0,2.0,,,9.0,13.0,,,,,,91.0
40,"Payne, Jack",9,6,1,10,,,,1.0,1.0,,,,,,,2.0,7.0,1.0,,3.0,,,73.0
20,"Prior, Jaxon",,,,,,,,,,,,,,,,,,,,,,,
10,"Rich, Daniel",22,5,6,28,1,,,4.0,8.0,5.0,,4.0,1.0,1.0,1.0,6.0,22.0,,,5.0,,1.0,85.0
2,"Robertson, Deven",8,7,9,17,,,,7.0,,,,2.0,2.0,,,9.0,10.0,,,2.0,,1.0,76.0
5,"Robinson, Mitch",15,8,8,23,,,,3.0,3.0,4.0,1.0,4.0,1.0,1.0,,7.0,15.0,,,2.0,1.0,1.0,72.0
37,"Starcevich, Brandon",12,4,1,13,,,,3.0,2.0,1.0,,2.0,,,,4.0,8.0,,,4.0,,,91.0
15,"Zorko, Dayne",21,11,3,24,,1.0,,8.0,4.0,9.0,,3.0,1.0,1.0,,5.0,18.0,,,,,2.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,258,131,123,381,11,7.0,4.0,70.0,41.0,58.0,30.0,56.0,17.0,17.0,1.0,139.0,242.0,12.0,11.0,47.0,3.0,9.0,
Opposition,Opposition,242,108,156,398,11,6.0,63.0,56.0,47.0,53.0,35.0,61.0,17.0,17.0,5.0,155.0,239.0,12.0,7.0,37.0,6.0,7.0,
