Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",25y 133d,104 (51-0-53 49.04%),43 (0.41),←,
31,"Fritsch, Bayley",24y 167d,70 (37-0-33 52.86%),81 (1.16),←,
11,"Gawn, Max",29y 143d,144 (62-0-82 43.06%),64 (0.44),←,
4,"Harmes, James",25y 229d,108 (51-0-57 47.22%),60 (0.56),←,
14,"Hibberd, Michael",31y 139d,162 (80-1-81 49.69%),14 (0.09),78 (40-0-38 51.28%),3 (0.04)
29,"Hunt, Jayden",26y 49d,84 (41-0-43 48.81%),42 (0.50),←,
6,"Jackson, Luke",19y 235d,15 (12-0-3 80.00%),7 (0.47),←,
39,"Jetta, Neville",31y 99d,159 (61-2-96 38.99%),24 (0.15),←,
23,"Jordon, James",20y 153d,10 (9-0-1 90.00%),3 (0.30),←,
15,"Langdon, Ed",25y 110d,95 (43-0-52 45.26%),45 (0.47),27 (18-0-9 66.67%),12 (0.44)
8,"Lever, Jake",25y 78d,102 (64-0-38 62.75%),3 (0.03),46 (26-0-20 56.52%),
1,"May, Steven",29y 132d,157 (57-1-99 36.62%),23 (0.15),34 (19-0-15 55.88%),2 (0.06)
25,"McDonald, Tom",28y 246d,180 (72-0-108 40.00%),126 (0.70),←,
18,"Melksham, Jake",29y 266d,193 (97-1-95 50.52%),145 (0.75),79 (45-0-34 56.96%),88 (1.11)
30,"Neal-Bullen, Alex",25y 133d,90 (48-0-42 53.33%),71 (0.79),←,
13,"Oliver, Clayton",23y 304d,109 (58-0-51 53.21%),34 (0.31),←,
5,"Petracca, Christian",25y 138d,112 (57-0-55 50.89%),104 (0.93),←,
35,"Petty, Harry",21y 191d,15 (5-0-10 33.33%),6 (0.40),←,
36,"Pickett, Kysaiah",19y 354d,24 (16-0-8 66.67%),23 (0.96),←,
24,"Rivers, Trent",19y 296d,19 (14-0-5 73.68%),3 (0.16),←,
9,"Spargo, Charlie",21y 178d,44 (29-0-15 65.91%),31 (0.70),←,
32,"Sparrow, Tom",20y 356d,13 (8-0-5 61.54%),4 (0.31),←,
26,"Weideman, Sam",23y 330d,46 (24-0-22 52.17%),47 (1.02),←,
Totals,Totals,24y 353d,2055 (996-5-1054 48.47%),1003 (0.49),,
C,"Goodwin, Simon",44y 147d,97 (51-0-46 52.58%),,96 (51-0-45 53.13%),
