Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",27y 301d,100 (54-0-46 54.00%),5 (0.05),36 (25-0-11 69.44%),
15,"Amon, Karl",26y 318d,117 (70-0-47 59.83%),51 (0.44),←,
14,"Bergman, Miles",20y 258d,26 (17-0-9 65.38%),8 (0.31),←,
10,"Boak, Travis",33y 336d,320 (165-1-154 51.72%),191 (0.60),←,
36,"Burgoyne, Jase",18y 353d,1 (0-0-1 0.00%),,←,
3,"Burton, Ryan",25y 153d,110 (65-1-44 59.55%),13 (0.12),63 (40-0-23 63.49%),8 (0.13)
33,"Byrne-Jones, Darcy",26y 286d,143 (84-0-59 58.74%),7 (0.05),←,
22,"Dixon, Charlie",31y 283d,182 (93-1-88 51.37%),302 (1.66),117 (74-0-43 63.25%),208 (1.78)
28,"Drew, Willem",23y 275d,49 (30-0-19 61.22%),8 (0.16),←,
24,"Farrell, Kane",23y 108d,42 (26-0-16 61.90%),35 (0.83),←,
11,"Finlayson, Jeremy",26y 144d,79 (43-3-33 56.33%),105 (1.33),13 (7-0-6 53.85%),15 (1.15)
19,"Georgiades, Mitch",20y 278d,41 (27-0-14 65.85%),54 (1.32),←,
9,"Gray, Robbie",34y 95d,265 (138-0-127 52.08%),363 (1.37),←,
5,"Houston, Dan",25y 52d,115 (72-0-43 62.61%),24 (0.21),←,
1,"Jonas, Tom",31y 175d,196 (110-1-85 56.38%),1 (0.01),←,
34,"Jones, Lachie",20y 85d,19 (11-0-8 57.89%),2 (0.11),←,
4,"Marshall, Todd",23y 268d,70 (48-0-22 68.57%),89 (1.27),←,
12,"McKenzie, Trent",30y 91d,144 (56-0-88 38.89%),23 (0.16),38 (27-0-11 71.05%),1 (0.03)
44,"Mead, Jackson",20y 276d,8 (2-0-6 25.00%),1 (0.13),←,
6,"Motlop, Steven",31y 113d,217 (138-2-77 64.06%),229 (1.06),82 (48-0-34 58.54%),54 (0.66)
2,"Powell-Pepper, Sam",24y 176d,107 (66-0-41 61.68%),62 (0.58),←,
20,"Rozee, Connor",22y 162d,74 (46-0-28 62.16%),69 (0.93),←,
16,"Wines, Ollie",27y 269d,196 (115-0-81 58.67%),86 (0.44),←,
Totals,Totals,26y 5d,2621 (1476-9-1136 56.31%),1728 (0.66),,
C,"Hinkley, Ken",55y 276d,217 (128-0-89 58.99%),,←,
