St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",22y 270d,51 (22-0-29 43.14%),25 (0.49),←,
15,"Billings, Jack",25y 284d,137 (54-1-82 39.78%),99 (0.72),←,
16,"Butler, Dan",24y 360d,75 (47-0-28 62.67%),92 (1.23),30 (16-0-14 53.33%),39 (1.30)
31,"Byrnes, Ryan",20y 26d,6 (4-0-2 66.67%),1 (0.17),←,
38,"Clavarino, Oscar",22y 7d,1 (1-0-0 100.00%),,←,
1,"Coffield, Nick",21y 218d,45 (19-1-25 43.33%),2 (0.04),←,
5,"Crouch, Brad",27y 135d,104 (52-0-52 50.00%),37 (0.36),9 (4-0-5 44.44%),3 (0.33)
7,"Dunstan, Luke",26y 120d,106 (39-2-65 37.74%),45 (0.42),←,
14,"Geary, Jarryn",32y 340d,206 (102-2-102 50.00%),34 (0.17),←,
22,"Higgins, Jack",22y 71d,54 (35-1-18 65.74%),45 (0.83),11 (5-0-6 45.45%),16 (1.45)
34,"Highmore, Tom",23y 94d,5 (2-0-3 40.00%),,←,
8,"Hill, Bradley",27y 324d,179 (110-0-69 61.45%),83 (0.46),30 (16-0-14 53.33%),4 (0.13)
20,"Howard, Dougal",25y 65d,75 (39-0-36 52.00%),15 (0.20),30 (16-0-14 53.33%),1 (0.03)
12,"King, Max",20y 326d,28 (14-0-14 50.00%),35 (1.25),←,
13,"Lonie, Jack",24y 289d,86 (35-0-51 40.70%),73 (0.85),←,
28,"Membrey, Tim",27y 3d,121 (54-2-65 45.45%),205 (1.69),120 (53-2-65 45.00%),205 (1.71)
6,"Ross, Sebastian",28y 22d,150 (56-2-92 38.00%),27 (0.18),←,
18,"Ryder, Paddy",33y 76d,262 (133-4-125 51.53%),182 (0.69),19 (12-0-7 63.16%),11 (0.58)
35,"Sinclair, Jack",26y 106d,109 (44-1-64 40.83%),41 (0.38),←,
9,"Steele, Jack",25y 167d,108 (45-1-62 42.13%),44 (0.41),91 (37-1-53 41.21%),35 (0.38)
29,"Webster, Jimmy",27y 335d,102 (36-1-65 35.78%),3 (0.03),←,
44,"Wilkie, Callum",25y 80d,52 (25-0-27 48.08%),,←,
32,"Wood, Mason",27y 258d,70 (34-0-36 48.57%),79 (1.13),5 (4-0-1 80.00%),3 (0.60)
Totals,Totals,25y 221d,2132 (1002-18-1112 47.00%),1167 (0.55),,
C,"Ratten, Brett",49y 322d,156 (79-1-76 50.96%),,36 (19-0-17 52.78%),
