Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",23y 212d,75 (41-2-32 56.00%),4 (0.05),←,
25,"Chaplin, Troy",29y 202d,207 (97-1-109 47.10%),14 (0.07),67 (42-0-25 62.69%),4 (0.06)
30,"Conca, Reece",23y 32d,74 (37-1-36 50.68%),21 (0.28),←,
9,"Cotchin, Trent",25y 159d,153 (76-2-75 50.33%),91 (0.59),←,
3,"Deledio, Brett",28y 148d,232 (104-5-123 45.91%),173 (0.75),←,
10,"Edwards, Shane",26y 323d,168 (72-5-91 44.35%),114 (0.68),←,
5,"Ellis, Brandon",22y 41d,88 (50-1-37 57.39%),34 (0.39),←,
24,"Griffiths, Ben",23y 361d,48 (27-0-21 56.25%),28 (0.58),←,
6,"Grigg, Shaun",27y 147d,147 (73-2-72 50.34%),68 (0.46),104 (55-2-47 53.85%),58 (0.56)
2,"Grimes, Dylan",24y 59d,63 (35-0-28 55.56%),2 (0.03),←,
14,"Houli, Bachar",27y 124d,137 (69-3-65 51.46%),33 (0.24),111 (59-2-50 54.05%),24 (0.22)
28,"Hunt, Taylor",24y 312d,86 (64-0-22 74.42%),20 (0.23),23 (15-0-8 65.22%),1 (0.04)
48,"Lambert, Kane",23y 291d,13 (9-0-4 69.23%),8 (0.62),←,
20,"Maric, Ivan",29y 252d,154 (89-1-64 58.12%),61 (0.40),77 (46-1-30 60.39%),33 (0.43)
4,"Martin, Dustin",24y 79d,131 (64-2-65 49.62%),141 (1.08),←,
33,"McIntosh, Kamdyn",21y 163d,23 (15-0-8 65.22%),8 (0.35),←,
26,"Miles, Anthony",23y 197d,46 (25-0-21 54.35%),13 (0.28),36 (24-0-12 66.67%),12 (0.33)
1,"Newman, Chris",33y 118d,268 (105-5-158 40.11%),56 (0.21),←,
18,"Rance, Alex",25y 339d,130 (60-2-68 46.92%),8 (0.06),←,
8,"Riewoldt, Jack",26y 317d,180 (81-4-95 46.11%),435 (2.42),←,
29,"Vickery, Ty",25y 105d,102 (49-2-51 49.02%),132 (1.29),←,
31,"Vlastuin, Nick",21y 147d,61 (36-0-25 59.02%),14 (0.23),←,
Totals,Totals,25y 204d,2586 (1278-38-1270 49.42%),1478 (0.57),,
C,"Hardwick, Damien",43y 26d,135 (66-2-67 49.63%),,←,
