Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",10,4,3,13,2,1.0,,5.0,2.0,5.0,4.0,2.0,,2.0,,5.0,5.0,1.0,2.0,2.0,2.0,,
10,"Ashcroft, Marcus",13,6,6,19,,,,3.0,2.0,4.0,2.0,,,,,4.0,15.0,,,1.0,1.0,,
20,"Black, Simon",13,1,13,26,,2.0,,6.0,,9.0,9.0,9.0,1.0,4.0,3.0,13.0,16.0,,1.0,1.0,,,
26,"Bolton, Craig",4,,1,5,,1.0,,1.0,,2.0,,1.0,,1.0,,3.0,2.0,,,4.0,,,
36,"Bradshaw, Daniel",11,8,,11,1,5.0,,3.0,,3.0,,1.0,,1.0,,5.0,6.0,3.0,4.0,2.0,,,
16,"Brown, Jonathan",7,7,10,17,2,,1.0,2.0,,2.0,1.0,1.0,,1.0,,8.0,9.0,2.0,3.0,1.0,,,
19,"Charman, Jamie",3,3,3,6,,,18.0,1.0,,2.0,2.0,1.0,,,,5.0,1.0,2.0,,,,,
32,"Hart, Shaun",5,3,4,9,,,,2.0,,2.0,,1.0,,,,3.0,8.0,,,1.0,1.0,,
1,"Headland, Des",17,9,5,22,,,,,5.0,5.0,2.0,2.0,,,1.0,10.0,12.0,2.0,,,9.0,,
2,"Johnson, Chris",8,4,5,13,1,,,2.0,1.0,4.0,,1.0,,,,5.0,7.0,2.0,2.0,2.0,3.0,,
27,"Keating, Clark",6,5,3,9,1,,12.0,,1.0,1.0,,2.0,1.0,1.0,,2.0,7.0,,,6.0,,,
44,"Lappin, Nigel",19,7,7,26,1,,,10.0,2.0,8.0,3.0,2.0,1.0,1.0,,10.0,16.0,,,3.0,3.0,,
23,"Leppitsch, Justin",10,6,2,12,,2.0,1.0,2.0,3.0,3.0,,4.0,2.0,1.0,,7.0,6.0,3.0,,5.0,2.0,,
11,"Lynch, Alastair",4,4,2,6,2,1.0,,2.0,,1.0,,4.0,,2.0,,4.0,2.0,3.0,3.0,1.0,,,
4,"McRae, Craig",8,2,3,11,1,,,2.0,1.0,6.0,1.0,1.0,,,,3.0,7.0,,2.0,,,,
15,"Michael, Mal",10,6,4,14,,,1.0,1.0,4.0,,1.0,,,,,7.0,5.0,2.0,,7.0,,,
13,"Pike, Martin",19,6,4,23,2,,,4.0,3.0,7.0,2.0,2.0,1.0,,2.0,9.0,13.0,,,4.0,5.0,,
6,"Power, Luke",10,3,3,13,,,,1.0,1.0,2.0,2.0,2.0,1.0,,,8.0,7.0,,,1.0,,,
5,"Scott, Brad",15,7,7,22,1,,,2.0,1.0,3.0,2.0,5.0,2.0,3.0,,5.0,17.0,,1.0,4.0,,,
22,"Scott, Chris",12,7,7,19,,,,3.0,3.0,3.0,3.0,1.0,1.0,1.0,,6.0,13.0,,,8.0,1.0,,
34,"Shattock, Aaron",5,2,4,9,,2.0,,1.0,1.0,1.0,1.0,,1.0,,,3.0,7.0,,1.0,1.0,,,
3,"Voss, Michael",7,1,9,16,2,1.0,,2.0,,4.0,2.0,1.0,,,,9.0,6.0,1.0,1.0,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,101,105,321,16,17.0,33.0,55.0,30.0,77.0,37.0,43.0,11.0,18.0,6.0,134.0,187.0,21.0,20.0,55.0,28.0,,
Opposition,Opposition,170,71,111,281,7,10.0,29.0,45.0,51.0,45.0,26.0,48.0,18.0,11.0,,119.0,162.0,10.0,3.0,46.0,22.0,,
