Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",25y 219d,78 (45-2-31 58.97%),87 (1.12),←,
20,"Berbakov, Peter",23y 297d,27 (13-1-13 50.00%),10 (0.37),←,
32,"Blumfield, Justin",19y 203d,19 (10-0-9 52.63%),5 (0.26),←,
33,"Caracella, Blake",20y 92d,7 (2-0-5 28.57%),9 (1.29),←,
23,"Cransberg, Peter",29y 321d,69 (39-2-28 57.97%),65 (0.94),←,
38,"Denham, Sean",28y 47d,149 (83-4-62 57.05%),56 (0.38),105 (59-4-42 58.10%),35 (0.33)
22,"Doolan, Ben",24y 156d,78 (36-3-39 48.08%),10 (0.13),53 (29-2-22 56.60%),6 (0.11)
30,"Fraser, Mark",26y 131d,64 (34-2-28 54.69%),30 (0.47),19 (8-2-9 47.37%),7 (0.37)
1,"Harvey, Mark",32y 4d,203 (131-3-69 65.27%),169 (0.83),←,
18,"Lloyd, Matthew",19y 60d,26 (11-1-14 44.23%),56 (2.15),←,
25,"Lucas, Scott",19y 167d,26 (13-0-13 50.00%),19 (0.73),←,
24,"Misiti, Joe",22y 218d,97 (55-4-38 58.76%),40 (0.41),←,
46,"Moorcroft, Gary",21y 60d,5 (1-0-4 20.00%),,←,
36,"Morgan, Danny",22y 299d,16 (7-1-8 46.88%),2 (0.13),←,
10,"ODonnell, Gary",32y 34d,216 (130-4-82 61.11%),81 (0.38),←,
47,"Olarenshaw, Ricky",24y 134d,52 (29-1-22 56.73%),10 (0.19),←,
15,"Prior, Michael",23y 282d,37 (18-1-18 50.00%),11 (0.30),←,
19,"Somerville, Peter",28y 342d,125 (75-3-47 61.20%),86 (0.69),←,
37,"Ukovic, Andrew",18y 204d,1 (0-0-1 0.00%),1 (1.00),←,
21,"Wallis, Dean",27y 292d,80 (44-1-35 55.63%),29 (0.36),←,
6,"Wellman, Sean",22y 268d,55 (22-2-31 41.82%),10 (0.18),21 (9-1-11 45.24%),1 (0.05)
Totals,Totals,24y 165d,1430 (798-35-597 55.80%),786 (0.55),,
C,"Sheedy, Kevin",49y 173d,390 (246-5-139 63.72%),,←,
