St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
14,"Bardsley, Kristian",23y 318d,50 (20-1-29 41.00%),21 (0.42),45 (18-1-26 41.11%),17 (0.38)
27,"Beveridge, Luke",25y 339d,86 (49-1-36 57.56%),83 (0.97),13 (6-0-7 46.15%),13 (1.00)
2,"Brown, Tony",19y 60d,28 (11-0-17 39.29%),15 (0.54),←,
3,"Burke, Nathan",26y 172d,197 (83-2-112 42.64%),71 (0.36),←,
30,"Coghlan, Glen",21y 364d,20 (8-0-12 40.00%),7 (0.35),←,
36,"Cripps, Jason",19y 287d,6 (3-0-3 50.00%),,←,
34,"Daniels, Jayson",25y 159d,149 (45-1-103 30.54%),27 (0.18),91 (32-1-58 35.71%),23 (0.25)
10,"Everitt, Peter",22y 85d,63 (26-1-36 42.06%),91 (1.44),←,
35,"Harvey, Robert",24y 341d,149 (71-2-76 48.32%),85 (0.57),←,
29,"Jones, Austinn",19y 303d,36 (13-0-23 36.11%),31 (0.86),←,
22,"Lappin, Matthew",20y 161d,16 (3-1-12 21.88%),1 (0.06),←,
23,"Loewe, Stewart",28y 65d,208 (88-1-119 42.55%),408 (1.96),←,
26,"McLaren, Joe",18y 229d,9 (5-0-4 55.56%),1 (0.11),←,
16,"Neill, Robert",22y 204d,37 (10-0-27 27.03%),15 (0.41),16 (7-0-9 43.75%),6 (0.38)
31,"Shanahan, Jamie",28y 234d,95 (44-1-50 46.84%),,←,
13,"Sierakowski, David",21y 211d,33 (12-1-20 37.88%),3 (0.09),←,
4,"Smith, Joel",19y 85d,37 (15-0-22 40.54%),20 (0.54),←,
19,"Sziller, Steven",23y 225d,28 (11-0-17 39.29%),8 (0.29),←,
9,"Vidovic, Lazar",31y 117d,68 (33-1-34 49.26%),12 (0.18),←,
12,"Wakelin, Shane",21y 350d,41 (15-1-25 37.80%),11 (0.27),←,
20,"Young, Matthew",23y 314d,35 (16-0-19 45.71%),9 (0.26),14 (7-0-7 50.00%),3 (0.21)
Totals,Totals,23y 116d,1391 (581-14-796 41.77%),919 (0.66),,
C,"Alves, Stan",50y 66d,61 (22-1-38 36.89%),,←,
