Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27 ↓,"Armfield, Dennis",7,1,6,13,,,,,,1.0,,2.0,1.0,,,5.0,6.0,,,1.0,,,68.0
28,"Bell, Tom",11,1,2,13,1,1.0,,4.0,4.0,2.0,2.0,1.0,2.0,1.0,,8.0,5.0,,,,,,69.0
19,"Betts, Eddie",8,3,5,13,2,1.0,,2.0,,,1.0,,2.0,,,7.0,5.0,,1.0,2.0,,3.0,92.0
18,"Bower, Paul",6,5,3,9,1,,,,,,,1.0,,,,2.0,7.0,,1.0,8.0,,,90.0
44,"Carrazzo, Andrew",13,4,5,18,1,,,4.0,1.0,4.0,9.0,2.0,3.0,1.0,,11.0,7.0,,2.0,,,,84.0
41,"Casboult, Levi",5,5,2,7,,,9.0,3.0,,3.0,1.0,3.0,,2.0,,3.0,4.0,2.0,,,,,86.0
16,"Collins, Andrew",17,5,4,21,3,,,1.0,2.0,3.0,3.0,10.0,4.0,5.0,2.0,7.0,15.0,,2.0,3.0,1.0,,82.0
35,"Curnow, Ed",7,2,10,17,,,,6.0,1.0,1.0,2.0,2.0,,1.0,,7.0,10.0,,,1.0,3.0,,66.0
39 ↑,"Dale, Frazer",3,2,1,4,1,,1.0,,,,,,,,,,4.0,,1.0,,,,23.0
34,"Duigan, Nick",5,,2,7,,,,7.0,1.0,,,1.0,1.0,,,3.0,4.0,,,5.0,,,92.0
38,"Garlett, Jeff",13,7,7,20,2,1.0,,3.0,,5.0,6.0,,1.0,,,8.0,12.0,1.0,4.0,3.0,1.0,1.0,87.0
4,"Gibbs, Bryce",11,6,6,17,2,1.0,1.0,4.0,,3.0,,1.0,,,,3.0,14.0,1.0,1.0,3.0,1.0,,89.0
40,"Jamison, Michael",6,5,3,9,,,,1.0,1.0,1.0,,,,,,2.0,7.0,,,7.0,,,96.0
45,"Joseph, Aaron",5,2,6,11,1,,,,2.0,,,1.0,,,,5.0,6.0,,1.0,2.0,,,83.0
26,"McInnes, Andrew",9,5,4,13,,,,2.0,,7.0,,,,,,6.0,7.0,2.0,,4.0,,3.0,92.0
14,"McLean, Brock",14,6,15,29,,,1.0,6.0,2.0,2.0,3.0,5.0,2.0,2.0,3.0,9.0,20.0,,,,,,81.0
3,"Murphy, Marc",13,2,8,21,,,,5.0,2.0,2.0,3.0,1.0,4.0,,,12.0,9.0,,,4.0,,2.0,85.0
2,"Russell, Jordan",8,7,8,16,,,,,1.0,1.0,,4.0,,1.0,,4.0,12.0,,1.0,,,,80.0
29,"Scotland, Heath",20,8,11,31,,,,2.0,4.0,6.0,2.0,4.0,1.0,1.0,1.0,11.0,19.0,,,4.0,1.0,,92.0
32,"Thornton, Bret",9,6,7,16,2,,6.0,1.0,,2.0,2.0,4.0,1.0,2.0,,5.0,12.0,,1.0,4.0,,,94.0
10,"Watson, Matthew",7,2,3,10,,,1.0,1.0,2.0,2.0,,,1.0,,,5.0,5.0,1.0,,3.0,,,92.0
13,"Yarran, Chris",15,7,5,20,,,,,2.0,4.0,,3.0,,2.0,,7.0,14.0,2.0,,3.0,11.0,1.0,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,91,123,335,16,6.0,19.0,52.0,25.0,49.0,34.0,45.0,23.0,18.0,6.0,130.0,204.0,9.0,15.0,57.0,18.0,10.0,
Opposition,Opposition,215,121,136,351,12,12.0,59.0,58.0,30.0,44.0,39.0,38.0,18.0,22.0,,116.0,234.0,14.0,7.0,40.0,4.0,7.0,
