Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
38,"Armstrong, Tony",20y 180d,1 (0-0-1 0.00%),,←,
44,"Bock, Nathan",27y 8d,101 (57-0-44 56.44%),57 (0.56),←,
8,"Cook, Myke",20y 170d,4 (2-0-2 50.00%),,←,
32,"Dangerfield, Patrick",19y 357d,24 (14-0-10 58.33%),23 (0.96),←,
11,"Doughty, Michael",30y 235d,167 (102-0-65 61.08%),42 (0.25),←,
26,"Douglas, Richard",23y 50d,57 (32-0-25 56.14%),38 (0.67),←,
9,"Edwards, Tyson",33y 234d,312 (172-0-140 55.13%),190 (0.61),←,
36,"Goodwin, Simon",33y 92d,260 (148-0-112 56.92%),160 (0.62),←,
6,"Griffin, Jonathon",24y 73d,31 (16-0-15 51.61%),5 (0.16),←,
37,"Hentschel, Trent",27y 93d,69 (43-0-26 62.32%),94 (1.36),←,
14,"Mackay, David",21y 246d,40 (26-0-14 65.00%),11 (0.28),←,
23,"McLeod, Andrew",33y 236d,329 (181-0-148 55.02%),266 (0.81),←,
33,"Petrenko, Jared",20y 96d,10 (4-0-6 40.00%),4 (0.40),←,
3,"Reilly, Brent",26y 136d,114 (66-0-48 57.89%),42 (0.37),←,
25,"Rutten, Ben",26y 304d,127 (79-0-48 62.20%),6 (0.05),←,
31,"Sloane, Rory",20y 11d,2 (1-0-1 50.00%),,←,
27,"Stevens, Scott",28y 72d,125 (66-1-58 53.20%),82 (0.66),100 (56-0-44 56.00%),65 (0.65)
5,"Thompson, Scott",27y 14d,156 (91-0-65 58.33%),111 (0.71),117 (73-0-44 62.39%),94 (0.80)
4,"Tippett, Kurt",22y 324d,44 (25-0-19 56.82%),73 (1.66),←,
7,"van Berlo, Nathan",23y 295d,98 (60-0-38 61.22%),26 (0.27),←,
17,"Vince, Bernie",24y 177d,56 (35-0-21 62.50%),31 (0.55),←,
13,"Walker, Taylor",19y 337d,15 (8-0-7 53.33%),27 (1.80),←,
Totals,Totals,25y 87d,2142 (1228-1-913 57.33%),1288 (0.60),,
C,"Craig, Neil",54y 76d,129 (79-0-50 61.24%),,←,
