West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
6,"Banfield, Drew",31y 111d,239 (139-3-97 58.79%),74 (0.31),←,
10,"Braun, Michael",27y 86d,150 (77-2-71 52.00%),49 (0.33),←,
17,"Chick, Daniel",29y 128d,198 (106-4-88 54.55%),183 (0.92),49 (32-2-15 67.35%),24 (0.49)
9,"Cousins, Ben",26y 353d,197 (104-3-90 53.55%),168 (0.85),←,
20,"Cox, Dean",23y 321d,91 (48-1-42 53.30%),35 (0.38),←,
45,"Edwards, Aaron",21y 108d,3 (3-0-0 100.00%),2 (0.67),←,
32,"Embley, Andrew",23y 356d,104 (54-1-49 52.40%),106 (1.02),←,
7,"Fletcher, Chad",25y 292d,111 (55-3-53 50.90%),58 (0.52),←,
23,"Glass, Darren",24y 35d,84 (42-2-40 51.19%),6 (0.07),←,
29,"Hansen, Ashley",22y 107d,19 (16-0-3 84.21%),24 (1.26),←,
39,"Hunter, Adam",24y,76 (41-2-33 55.26%),16 (0.21),←,
38,"Jones, Brett",22y 316d,21 (16-0-5 76.19%),3 (0.14),←,
3,"Judd, Chris",21y 283d,80 (47-2-31 60.00%),83 (1.04),←,
4,"Kerr, Daniel",22y 33d,94 (46-2-46 50.00%),62 (0.66),←,
21,"Lynch, Quinten",22y 145d,46 (29-0-17 63.04%),43 (0.93),←,
33,"Matera, Phillip",29y 203d,171 (86-3-82 51.17%),376 (2.20),←,
31,"Nicoski, Mark",21y 206d,20 (13-0-7 65.00%),4 (0.20),←,
14,"Seaby, Mark",21y 48d,24 (18-0-6 75.00%),20 (0.83),←,
37,"Selwood, Adam",21y 48d,14 (10-0-4 71.43%),4 (0.29),←,
41,"Staker, Brent",21y 26d,34 (21-1-12 63.24%),11 (0.32),←,
5,"Stenglein, Tyson",24y 337d,117 (66-0-51 56.41%),31 (0.26),11 (10-0-1 90.91%),5 (0.45)
44,"Wirrpanda, David",25y 319d,136 (70-3-63 52.57%),61 (0.45),←,
Totals,Totals,24y 109d,2029 (1107-32-890 54.56%),1419 (0.70),,
C,"Worsfold, John",36y 266d,82 (48-2-32 59.76%),,←,
