Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",22y 33d,40 (14-0-26 35.00%),9 (0.22),←,
35,"Borlase, James",21y 242d,5 (2-0-3 40.00%),,←,
21,"Burgess, Chris",28y 111d,37 (9-0-28 24.32%),14 (0.38),1 (0-0-1 0.00%),
41,"Butts, Jordon",24y 76d,61 (24-0-37 39.34%),,←,
5,"Crouch, Matt",28y 330d,144 (76-1-67 53.13%),30 (0.21),←,
12,"Dawson, Jordan",26y 342d,110 (49-0-61 44.55%),50 (0.45),46 (19-0-27 41.30%),16 (0.35)
32,"Fogarty, Darcy",24y 173d,80 (28-0-52 35.00%),117 (1.46),←,
44,"Gollant, Lachlan",22y 186d,13 (7-0-6 53.85%),12 (0.92),←,
20,"Hinge, Mitch",25y 264d,44 (19-0-25 43.18%),5 (0.11),41 (17-0-24 41.46%),4 (0.10)
1,"Jones, Chayce",24y 62d,77 (25-0-52 32.47%),17 (0.22),←,
2,"Keays, Ben",27y 22d,114 (35-0-79 30.70%),60 (0.53),84 (29-0-55 34.52%),49 (0.58)
29,"Laird, Rory",30y 78d,225 (113-1-111 50.44%),28 (0.12),←,
16,"Michalanney, Max",20y 19d,23 (11-0-12 47.83%),,←,
30,"Milera, Wayne",26y 184d,97 (50-1-46 52.06%),29 (0.30),←,
4,"Murphy, Lachlan",25y 103d,99 (41-0-58 41.41%),68 (0.69),←,
43,"OBrien, Reilly",28y 209d,101 (39-0-62 38.61%),12 (0.12),←,
10,"Pedlar, Luke",21y 304d,27 (10-0-17 37.04%),26 (0.96),←,
8,"Rachele, Josh",20y 340d,35 (14-0-21 40.00%),43 (1.23),←,
23,"Rankine, Izak",23y 328d,69 (25-1-43 36.96%),95 (1.38),21 (9-0-12 42.86%),38 (1.81)
38,"Sholl, Lachlan",24y 9d,55 (20-0-35 36.36%),13 (0.24),←,
33,"Smith, Brodie",32y 62d,248 (127-1-120 51.41%),71 (0.29),←,
14,"Soligo, Jake",21y 51d,38 (16-0-22 42.11%),16 (0.42),←,
24,"Worrell, Josh",22y 340d,18 (10-0-8 55.56%),,←,
Totals,Totals,24y 343d,1760 (764-5-991 43.41%),715 (0.41),,
C,"Nicks, Matthew",48y 308d,84 (29-0-55 34.52%),,←,
