Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Caldwell, Jye",10,5.0,8.0,18,1.0,1.0,,3.0,,5.0,3.0,4.0,1.0,1.0,,7.0,11,1.0,1.0,,1.0,,78.0
13,"Cox, Nik",4,2.0,5.0,9,,,,1.0,,,,2.0,1.0,1.0,,4.0,5,,1.0,1.0,,,83.0
2,"Draper, Sam",3,1.0,4.0,7,,1.0,15.0,5.0,,1.0,1.0,3.0,,,,3.0,4,,,1.0,,,62.0
22,"Durham, Sam",6,3.0,4.0,10,,,,3.0,3.0,1.0,1.0,1.0,,1.0,,1.0,9,,,,,,81.0
35 ↓,"Guelfi, Matt",1,1.0,,1,,,,2.0,,,,,,,,,1,,,,,,22.0
21,"Heppell, Dyson",7,4.0,7.0,14,,,,2.0,5.0,2.0,,2.0,1.0,,,4.0,9,,1.0,2.0,,,82.0
19,"Hind, Nick",21,2.0,7.0,28,,,,2.0,6.0,2.0,,3.0,,,,2.0,21,,,,,,80.0
8,"Hobbs, Ben",10,5.0,9.0,19,,,,7.0,1.0,6.0,5.0,4.0,2.0,1.0,,6.0,11,,,,1.0,1.0,80.0
29,"Kelly, Jake",4,2.0,6.0,10,,,,1.0,2.0,2.0,1.0,3.0,,1.0,,6.0,6,,,5.0,,,93.0
4,"Langford, Kyle",7,5.0,2.0,9,2.0,,,,2.0,,,2.0,,,,1.0,6,,3.0,2.0,,,97.0
15,"Laverde, Jayden",4,2.0,3.0,7,,,,2.0,2.0,,,4.0,,2.0,,3.0,4,,,2.0,,,96.0
37,"Martin, Nic",7,,8.0,15,,,,,3.0,1.0,1.0,5.0,1.0,2.0,,5.0,10,,,1.0,,,80.0
1,"McGrath, Andrew",14,2.0,18.0,32,,,,4.0,8.0,2.0,2.0,2.0,,,,9.0,20,,,,,1.0,81.0
47,"Menzie, Jye",3,1.0,4.0,7,1.0,1.0,,2.0,,2.0,,1.0,,,,3.0,4,,,,,,85.0
7,"Merrett, Zach",8,3.0,19.0,27,,1.0,,5.0,2.0,3.0,7.0,1.0,2.0,,,10.0,18,,,2.0,,,85.0
3,"Parish, Darcy",11,2.0,14.0,25,,,,7.0,2.0,4.0,5.0,3.0,1.0,,,7.0,18,,,,,,80.0
16,"Perkins, Archie",7,5.0,9.0,16,,,,3.0,,4.0,,8.0,1.0,4.0,,5.0,13,,,,,,81.0
34,"Phillips, Andrew",6,4.0,5.0,11,1.0,,13.0,5.0,,1.0,3.0,3.0,1.0,1.0,,10.0,3,2.0,1.0,6.0,,,70.0
27,"Redman, Mason",10,2.0,5.0,15,,,,1.0,3.0,1.0,1.0,5.0,,1.0,,5.0,6,1.0,,3.0,,,78.0
25 ↑,"Stringer, Jake",5,3.0,6.0,11,,1.0,,1.0,2.0,2.0,,2.0,,2.0,,5.0,6,,,1.0,,1.0,57.0
5,"Tsatas, Elijah",5,2.0,4.0,9,,1.0,,4.0,1.0,1.0,2.0,1.0,,1.0,,4.0,6,,,1.0,,,65.0
20,"Wright, Peter",1,1.0,4.0,5,,,,,,1.0,,1.0,,1.0,,2.0,2,,,1.0,,1.0,90.0
30,"Zerk-Thatcher, Brandon",5,3.0,4.0,9,,,,2.0,2.0,,,2.0,,1.0,,4.0,6,1.0,,8.0,,,95.0
Totals,Totals,159,60.0,155.0,314,5.0,6.0,28.0,62.0,44.0,41.0,32.0,62.0,11.0,20.0,,106.0,199,5.0,7.0,36.0,2.0,4.0,
Opposition,Opposition,245,108.0,186.0,431,25.0,12.0,29.0,51.0,35.0,70.0,43.0,58.0,20.0,11.0,6.0,147.0,275,13.0,19.0,41.0,7.0,20.0,
