Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
6,"Barnes, John",27y 308d,113 (65-2-46 58.41%),47 (0.42),101 (59-1-41 58.91%),35 (0.35)
30,"Biddiscombe, Craig",20y 196d,14 (8-1-5 60.71%),1 (0.07),←,
8,"Burns, Ronnie",24y 23d,23 (13-1-9 58.70%),35 (1.52),←,
2,"Colbert, Leigh",21y 302d,67 (44-1-22 66.42%),28 (0.42),←,
33,"Corrigan, Paul",19y 249d,2 (1-0-1 50.00%),,←,
7,"Couch, Paul",32y 260d,256 (151-1-104 59.18%),202 (0.79),←,
36,"Graham, Ben",23y 154d,51 (35-0-16 68.63%),5 (0.10),←,
19,"Hall, Derek",26y 127d,38 (23-1-14 61.84%),37 (0.97),36 (21-1-14 59.72%),34 (0.94)
22,"Hargreaves, Tim",21y 310d,43 (18-1-24 43.02%),57 (1.33),1 (1-0-0 100.00%),
13,"Kilpatrick, Glenn",24y 219d,39 (21-0-18 53.85%),5 (0.13),13 (7-0-6 53.85%),1 (0.08)
1,"King, Steven",18y 134d,15 (7-0-8 46.67%),4 (0.27),←,
21,"Mansfield, Michael",25y 240d,120 (72-1-47 60.42%),67 (0.56),←,
17,"McGrath, Tim",26y 180d,124 (79-1-44 64.11%),11 (0.09),117 (75-1-41 64.53%),11 (0.09)
28,"McKinnon, Martin",21y 274d,46 (22-1-23 48.91%),15 (0.33),21 (12-1-8 59.52%),8 (0.38)
39,"Milburn, Darren",19y 355d,2 (1-0-1 50.00%),2 (1.00),←,
15,"Riccardi, Peter",24y 109d,106 (68-1-37 64.62%),111 (1.05),←,
4,"Robbins, Matthew",19y 332d,3 (1-0-2 33.33%),,←,
27,"Sanderson, Brenton",23y 37d,46 (26-1-19 57.61%),10 (0.22),36 (24-1-11 68.06%),5 (0.14)
12,"Sholl, Brad",24y 146d,51 (31-1-19 61.76%),9 (0.18),49 (31-1-17 64.29%),9 (0.18)
20,"Steinfort, Carl",20y 4d,4 (1-0-3 25.00%),,←,
26,"Stoneham, Barry",29y 55d,175 (103-2-70 59.43%),161 (0.92),←,
Totals,Totals,23y 226d,1338 (790-16-532 59.04%),807 (0.60),,
C,"Ayres, Gary",36y 189d,50 (32-1-17 65.00%),,←,
