Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",26y 286d,172 (75-0-97 43.60%),141 (0.82),←,
7,"Brown, Nathan",27y 52d,159 (69-3-87 44.34%),238 (1.50),22 (5-0-17 22.73%),32 (1.45)
9,"Campbell, Wayne",32y 192d,277 (122-1-154 44.22%),160 (0.58),←,
6,"Chaffey, Mark",27y 332d,145 (59-0-86 40.69%),32 (0.22),←,
24,"Coughlan, Mark",22y 348d,51 (16-0-35 31.37%),27 (0.53),←,
3,"Deledio, Brett",17y 350d,2 (1-0-1 50.00%),,←,
2,"Gaspar, Darren",28y 318d,197 (86-0-111 43.65%),23 (0.12),176 (79-0-97 44.89%),22 (0.13)
34,"Graham, Mark",32y 21d,225 (104-2-119 46.67%),62 (0.28),2 (1-0-1 50.00%),1 (0.50)
33,"Hartigan, Brent",19y 361d,20 (5-0-15 25.00%),2 (0.10),←,
31,"Hyde, Chris",22y 237d,32 (5-0-27 15.63%),6 (0.19),←,
23,"Jackson, Daniel",18y 343d,8 (1-0-7 12.50%),,←,
17,"Johnson, Kane",27y 19d,145 (67-0-78 46.21%),58 (0.40),41 (12-0-29 29.27%),14 (0.34)
39,"Kellaway, Andrew",29y 131d,143 (62-0-81 43.36%),23 (0.16),←,
13,"Knobel, Trent",24y 315d,56 (31-1-24 56.25%),9 (0.16),2 (1-0-1 50.00%),1 (0.50)
27,"Krakouer, Andrew",22y 58d,58 (15-0-43 25.86%),56 (0.97),←,
35,"Newman, Chris",22y 320d,56 (15-0-41 26.79%),7 (0.13),←,
15,"Pettifer, Kayne",23y 71d,39 (15-0-24 38.46%),29 (0.74),←,
12,"Richardson, Matthew",30y 15d,196 (85-0-111 43.37%),586 (2.99),←,
5,"Simmonds, Troy",26y 264d,106 (53-0-53 50.00%),67 (0.63),2 (1-0-1 50.00%),1 (0.50)
10,"Stafford, Greg",30y 219d,177 (78-1-98 44.35%),111 (0.63),47 (16-0-31 34.04%),53 (1.13)
32,"Tivendale, Greg",25y 349d,127 (50-0-77 39.37%),92 (0.72),←,
21,"Tuck, Shane",23y 100d,5 (1-0-4 20.00%),3 (0.60),←,
Totals,Totals,25y 230d,2396 (1015-8-1373 42.36%),1732 (0.72),,
C,"Wallace, Terry",46y 111d,150 (80-2-68 54.00%),,2 (1-0-1 50.00%),
