West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Adkins, Damien",4.0,2.0,3.0,7,1.0,,,,,2.0,,1.0,,,,1,6.0,,1.0,,,,39.0
10,"Braun, Michael",12.0,5.0,9.0,21,,1.0,,1.0,,4.0,3.0,2.0,,1.0,,4,16.0,,1.0,4.0,,,92.0
46,"Carroll, Trent",5.0,1.0,3.0,8,,,,,2.0,,,1.0,1.0,,,2,4.0,,,2.0,,,74.0
17,"Chick, Daniel",9.0,2.0,7.0,16,1.0,,1.0,3.0,,5.0,4.0,2.0,1.0,1.0,,8,7.0,,,3.0,4.0,3.0,98.0
9,"Cousins, Ben",7.0,2.0,6.0,13,1.0,,,2.0,,4.0,3.0,1.0,2.0,,,8,5.0,,,,3.0,1.0,95.0
20,"Cox, Dean",11.0,6.0,11.0,22,,1.0,13.0,,1.0,4.0,6.0,6.0,2.0,3.0,,14,8.0,1.0,1.0,2.0,1.0,,69.0
32,"Embley, Andrew",10.0,4.0,13.0,23,1.0,2.0,1.0,3.0,1.0,5.0,2.0,3.0,,,,11,12.0,1.0,1.0,3.0,2.0,1.0,94.0
7,"Fletcher, Chad",13.0,4.0,13.0,26,,1.0,,3.0,2.0,4.0,6.0,1.0,2.0,,,11,15.0,1.0,,3.0,,,100.0
1,"Gardiner, Michael",6.0,5.0,2.0,8,1.0,,15.0,,,3.0,1.0,,,,,2,6.0,1.0,1.0,1.0,,,64.0
35,"Green, Kasey",7.0,1.0,5.0,12,,,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,,6,8.0,,,2.0,,,100.0
8,"Humm, Jeremy",6.0,1.0,,6,,,,3.0,3.0,,,2.0,,,,3,3.0,,,4.0,,,78.0
27,"Jakovich, Glen",6.0,4.0,3.0,9,1.0,1.0,,,1.0,5.0,,1.0,1.0,,,2,7.0,,,1.0,,,83.0
18,"Jones, Rowan",5.0,3.0,4.0,9,,,,1.0,,3.0,,,1.0,,,2,7.0,1.0,,2.0,,,67.0
3,"Judd, Chris",10.0,4.0,8.0,18,2.0,1.0,,7.0,1.0,6.0,5.0,4.0,1.0,2.0,2.0,13,6.0,3.0,1.0,,4.0,,100.0
4,"Kerr, Daniel",12.0,1.0,13.0,25,,1.0,,3.0,2.0,1.0,4.0,4.0,,1.0,,10,14.0,,,3.0,,,89.0
21,"Lynch, Quinten",4.0,2.0,4.0,8,,,,3.0,3.0,1.0,,5.0,,2.0,,6,2.0,2.0,,2.0,,,100.0
33,"Matera, Phillip",9.0,2.0,2.0,11,3.0,2.0,,,,,1.0,5.0,,,,5,6.0,,2.0,,1.0,,100.0
2,"McDougall, Andrew",,,1.0,1,,,,2.0,,,,,,,,1,,,,,,,16.0
5,"Morrison, Chad",7.0,1.0,1.0,8,,,,,1.0,2.0,1.0,1.0,,,,3,5.0,,,2.0,,,72.0
28,"Sampi, Ashley",9.0,4.0,5.0,14,5.0,2.0,,2.0,,1.0,1.0,,1.0,,1.0,10,4.0,2.0,3.0,1.0,,2.0,98.0
41,"Staker, Brent",5.0,4.0,1.0,6,1.0,1.0,,2.0,,,,1.0,2.0,1.0,,3,3.0,1.0,1.0,2.0,,,70.0
44,"Wirrpanda, David",6.0,2.0,1.0,7,,,,3.0,6.0,3.0,,,,,,4,2.0,1.0,,6.0,4.0,,100.0
Totals,Totals,163.0,60.0,115.0,278,17.0,13.0,31.0,42.0,25.0,57.0,38.0,42.0,15.0,12.0,3.0,129,146.0,14.0,12.0,43.0,19.0,7.0,
Opposition,Opposition,184.0,101.0,94.0,278,18.0,10.0,28.0,41.0,38.0,45.0,26.0,38.0,12.0,15.0,3.0,109,167.0,17.0,16.0,33.0,7.0,7.0,
