Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Aliir, Aliir",24y 326d,46 (23-0-23 50.00%),2 (0.04),←,
22,"Blakey, Nick",19y 151d,17 (6-0-11 35.29%),16 (0.94),←,
4,"Clarke, Ryan",22y 41d,51 (20-0-31 39.22%),8 (0.16),11 (3-0-8 27.27%),
34,"Dawson, Jordan",22y 110d,21 (8-0-13 38.10%),16 (0.76),←,
42,"Fox, Robbie",26y 103d,20 (6-0-14 30.00%),8 (0.40),←,
5,"Heeney, Isaac",23y 84d,98 (62-0-36 63.27%),99 (1.01),←,
29,"Hewett, George",23y 211d,89 (54-0-35 60.67%),31 (0.35),←,
10,"Jones, Zak",24y 135d,88 (49-0-39 55.68%),23 (0.26),←,
12,"Kennedy, Josh",31y 38d,242 (150-2-90 62.40%),146 (0.60),229 (145-2-82 63.76%),142 (0.62)
44,"Lloyd, Jake",25y 311d,133 (86-0-47 64.66%),29 (0.22),←,
30,"McCartin, Tom",19y 210d,30 (14-0-16 46.67%),14 (0.47),←,
41,"McLean, Hayden",20y 189d,2 (0-0-2 0.00%),,←,
43,"Melican, Lewis",22y 266d,35 (20-0-15 57.14%),1 (0.03),←,
14,"Mills, Callum",22y 117d,73 (42-0-31 57.53%),3 (0.04),←,
38,"ORiordan, Colin",23y 289d,15 (6-0-9 40.00%),1 (0.07),←,
11,"Papley, Tom",23y 15d,78 (48-0-30 61.54%),112 (1.44),←,
26,"Parker, Luke",26y 276d,191 (122-1-68 64.14%),153 (0.80),←,
24,"Rampe, Dane",29y 56d,156 (101-1-54 65.06%),6 (0.04),←,
20,"Reid, Sam",27y 213d,139 (90-2-47 65.47%),151 (1.09),←,
25,"Ronke, Ben",21y 222d,27 (13-0-14 48.15%),30 (1.11),←,
8,"Rowbottom, James",18y 312d,8 (2-0-6 25.00%),1 (0.13),←,
33,"Stoddart, Ryley",19y 286d,4 (2-0-2 50.00%),1 (0.25),←,
Totals,Totals,23y 213d,1563 (924-6-633 59.12%),851 (0.54),,
C,"Longmire, John",48y 209d,214 (137-2-75 64.49%),,←,
