Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",28y 55d,224 (127-2-95 57.14%),294 (1.31),32 (3-0-29 9.38%),32 (1.00)
11,"Bennell, Harley",19y 280d,28 (2-0-26 7.14%),32 (1.14),←,
3,"Brennan, Jared",27y 346d,152 (58-3-91 39.14%),91 (0.60),33 (3-0-30 9.09%),16 (0.48)
30,"Brown, Campbell",28y 315d,184 (76-1-107 41.58%),76 (0.41),25 (1-0-24 4.00%),12 (0.48)
28,"Caddy, Josh",19y 284d,16 (0-0-16 0.00%),11 (0.69),←,
12,"Day, Sam",19y 306d,19 (1-0-18 5.26%),12 (0.63),←,
23,"Dixon, Charlie",21y 289d,15 (2-0-13 13.33%),9 (0.60),←,
5,"Harbrow, Jarrod",23y 356d,97 (43-1-53 44.85%),25 (0.26),27 (3-0-24 11.11%),4 (0.15)
40,"Hickey, Tom",21y 124d,9 (0-0-9 0.00%),4 (0.44),←,
42,"Horsley, Kyal",24y 310d,9 (0-0-9 0.00%),2 (0.22),←,
7,"Hunt, Karmichael",25y 234d,30 (2-0-28 6.67%),2 (0.07),←,
32,"Matera, Brandon",20y 119d,21 (2-0-19 9.52%),18 (0.86),←,
18,"McKenzie, Trent",20y 96d,32 (3-0-29 9.38%),16 (0.50),←,
43,"Patrick, Liam",24y 126d,6 (1-0-5 16.67%),4 (0.67),←,
41,"Prestia, Dion",19y 270d,27 (1-0-26 3.70%),3 (0.11),←,
35,"Rischitelli, Michael",26y 182d,143 (52-3-88 37.41%),62 (0.43),32 (3-0-29 9.38%),15 (0.47)
26,"Shaw, Matt",20y 154d,26 (2-0-24 7.69%),11 (0.42),←,
2,"Smith, Zac",22y 137d,32 (3-0-29 9.38%),17 (0.53),←,
25,"Stanley, Danny",24y 141d,34 (4-0-30 11.76%),21 (0.62),29 (3-0-26 10.34%),21 (0.72)
14,"Warnock, Matthew",28y 96d,69 (11-1-57 16.67%),1 (0.01),14 (0-0-14 0.00%),
4,"Weller, Maverick",20y 146d,20 (1-0-19 5.00%),2 (0.10),←,
38,"Wilkinson, Joel",20y 222d,16 (1-0-15 6.25%),1 (0.06),←,
Totals,Totals,23y 59d,1209 (392-11-806 32.42%),714 (0.59),,
C,"McKenna, Guy",43y 58d,36 (3-0-33 8.33%),,←,
