Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Allan, Matthew",29y 156d,158 (85-0-73 53.80%),73 (0.46),18 (10-0-8 55.56%),1 (0.06)
15,"Alvey, Mark",24y 51d,52 (27-1-24 52.88%),31 (0.60),7 (6-0-1 85.71%),3 (0.43)
23,"Bolton, Mark",25y 119d,76 (45-1-30 59.87%),30 (0.39),←,
13,"Cupido, Damian",22y 142d,39 (23-0-16 58.97%),59 (1.51),26 (16-0-10 61.54%),43 (1.65)
31,"Fletcher, Dustin",29y 85d,218 (151-3-64 69.95%),60 (0.28),←,
39,"Haynes, Ben",23y 34d,19 (10-0-9 52.63%),9 (0.47),14 (7-0-7 50.00%),9 (0.64)
19,"Hille, David",23y 59d,66 (39-0-27 59.09%),47 (0.71),←,
14,"Johnson, Jason",26y 188d,124 (85-1-38 68.95%),75 (0.60),←,
1,"Johnson, Mark",26y 69d,124 (88-1-35 71.37%),40 (0.32),←,
18,"Lloyd, Matthew",26y 106d,183 (116-2-65 63.93%),678 (3.70),←,
42,"Lovett-Murray, Nathan",21y 256d,16 (10-0-6 62.50%),21 (1.31),←,
33,"McPhee, Adam",21y 299d,67 (30-0-37 44.78%),32 (0.48),42 (24-0-18 57.14%),23 (0.55)
10,"McVeigh, Mark",23y 187d,93 (57-1-35 61.83%),37 (0.40),←,
24,"Misiti, Joe",29y 265d,235 (148-4-83 63.83%),95 (0.40),←,
28,"Murphy, Justin",28y 98d,162 (73-0-89 45.06%),144 (0.89),17 (10-0-7 58.82%),21 (1.24)
11,"Peverill, Damien",25y 19d,71 (42-1-28 59.86%),16 (0.23),←,
9,"Ramanauskas, Adam",23y 255d,102 (71-1-30 70.10%),53 (0.52),←,
20,"Richards, Ted",21y 202d,20 (13-0-7 65.00%),15 (0.75),←,
43,"Rioli, Dean",26y 72d,85 (59-1-25 70.00%),87 (1.02),←,
7,"Solomon, Dean",24y 204d,116 (81-0-35 69.83%),48 (0.41),←,
34,"Stanton, Brent",18y 91d,9 (3-0-6 33.33%),4 (0.44),←,
12,"Welsh, Andrew",21y 171d,54 (30-1-23 56.48%),6 (0.11),←,
Totals,Totals,24y 225d,2089 (1286-18-785 61.56%),1660 (0.79),,
C,"Sheedy, Kevin",56y 220d,563 (362-6-195 64.83%),,←,
