North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",23y 360d,45 (21-1-23 47.78%),35 (0.78),←,
4,"Anthony, Liam",24y 204d,31 (11-1-19 37.10%),15 (0.48),←,
18,"Atley, Shaun",19y 200d,17 (7-0-10 41.18%),3 (0.18),←,
3,"Bastinac, Ryan",20y 283d,35 (18-0-17 51.43%),10 (0.29),←,
33,"Campbell, Matt",25y 70d,68 (35-1-32 52.21%),70 (1.03),←,
10,"Cunnington, Ben",20y 275d,35 (16-0-19 45.71%),5 (0.14),←,
27,"Edwards, Aaron",28y 29d,74 (39-1-34 53.38%),109 (1.47),70 (35-1-34 50.71%),107 (1.53)
11,"Firrito, Michael",28y 125d,171 (82-2-87 48.54%),27 (0.16),←,
22,"Goldstein, Todd",23y 274d,59 (28-1-30 48.31%),34 (0.58),←,
23,"Harper, Kieran",19y 290d,15 (8-0-7 53.33%),13 (0.87),←,
29,"Harvey, Brent",33y 322d,324 (173-3-148 53.86%),378 (1.17),←,
34,"Macmillan, Jamie",20y 190d,14 (8-0-6 57.14%),4 (0.29),←,
1,"McIntosh, Hamish",27y 209d,101 (43-2-56 43.56%),53 (0.52),←,
42,"McMahon, Scott",25y 303d,90 (43-1-46 48.33%),27 (0.30),←,
41,"Mullett, Aaron",20y 37d,4 (2-0-2 50.00%),,←,
20,"Petrie, Drew",29y 168d,200 (93-3-104 47.25%),205 (1.02),←,
9,"Swallow, Andrew",24y 303d,107 (47-1-59 44.39%),56 (0.52),←,
25,"Tarrant, Robbie",22y 341d,10 (2-0-8 20.00%),1 (0.10),←,
12,"Thomas, Lindsay",24y 32d,92 (40-2-50 44.57%),115 (1.25),←,
16,"Thompson, Scott",25y 327d,73 (28-2-43 39.73%),3 (0.04),←,
8,"Wells, Daniel",27y 57d,171 (85-2-84 50.29%),103 (0.60),←,
19,"Wright, Sam",21y 260d,33 (14-0-19 42.42%),34 (1.03),←,
Totals,Totals,24y 179d,1769 (843-23-903 47.65%),1300 (0.73),,
C,"Scott, Brad",35y 333d,45 (21-0-24 46.67%),,←,
