Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
15,"Allan, Ben",24y 247d,65 (43-0-22 66.15%),45 (0.69),←,
8,"Allen, Tim",22y 250d,25 (17-0-8 68.00%),13 (0.52),3 (2-0-1 66.67%),
7,"Ayres, Gary",32y 264d,262 (191-1-70 73.09%),70 (0.27),←,
29,"Baxter, Darren",28y 92d,138 (69-3-66 51.09%),28 (0.20),9 (6-0-3 66.67%),
5,"Collins, Andrew",28y 55d,135 (98-0-37 72.59%),33 (0.24),←,
3,"Condon, Anthony",25y 195d,92 (66-0-26 71.74%),35 (0.38),←,
26,"Cooper, Paul",25y 74d,38 (26-0-12 68.42%),5 (0.13),←,
9,"Crawford, Shane",18y 283d,11 (7-0-4 63.64%),11 (1.00),←,
40,"Crow, Scott",19y 183d,1 (1-0-0 100.00%),,←,
13,"Dear, Paul",26y 173d,82 (58-0-24 70.73%),62 (0.76),←,
19,"Dunstall, Jason",28y 309d,179 (137-0-42 76.54%),847 (4.73),←,
16,"Gowers, Andrew",24y 69d,56 (40-0-16 71.43%),32 (0.57),←,
6,"Hall, Tony",28y 276d,88 (68-0-20 77.27%),133 (1.51),←,
17,"Hudson, Paul",22y 334d,63 (45-0-18 71.43%),132 (2.10),←,
11,"Jarman, Darren",26y 142d,58 (39-0-19 67.24%),86 (1.48),←,
1,"Jencke, Ray",27y 86d,128 (91-0-37 71.09%),24 (0.19),←,
24,"Langford, Chris",30y 168d,228 (170-1-57 74.78%),31 (0.14),←,
12,"Lawrence, Stephen",24y 58d,77 (52-0-25 67.53%),17 (0.22),←,
21,"Nugent, Glenn",21y 223d,13 (10-0-3 76.92%),9 (0.69),←,
18,"Pritchard, Darrin",27y 90d,137 (100-0-37 72.99%),77 (0.56),←,
Totals,Totals,25y 252d,1876 (1328-5-543 70.79%),1690 (0.90),,
C,"Joyce, Alan",50y 241d,83 (61-0-22 73.49%),,←,
