Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
25,"Adams, Marcus",25y 22d,26 (14-0-12 53.85%),4 (0.15),←,
17,"Boyd, Tom",22y 334d,61 (32-0-29 52.46%),50 (0.82),52 (29-0-23 55.77%),42 (0.81)
12,"Cordy, Zaine",21y 268d,45 (23-0-22 51.11%),10 (0.22),←,
9,"Crozier, Hayden",24y 210d,81 (35-0-46 43.21%),44 (0.54),12 (4-0-8 33.33%),
6,"Dahlhaus, Luke",25y 335d,154 (70-0-84 45.45%),110 (0.71),←,
35,"Daniel, Caleb",22y 15d,69 (37-0-32 53.62%),26 (0.38),←,
5,"Dunkley, Josh",21y 194d,38 (21-0-17 55.26%),23 (0.61),←,
26,"Gowers, Billy",22y 42d,17 (5-0-12 29.41%),21 (1.24),←,
22,"Honeychurch, Mitch",23y 142d,34 (15-0-19 44.12%),15 (0.44),←,
7,"Hunter, Lachie",23y 221d,100 (50-0-50 50.00%),50 (0.50),←,
39,"Johannisen, Jason",25y 256d,101 (47-0-54 46.53%),33 (0.33),←,
36,"Lynch, Brad",21y 11d,4 (1-0-3 25.00%),,←,
11,"Macrae, Jack",23y 353d,113 (56-0-57 49.56%),27 (0.24),←,
16,"McLean, Toby",22y 172d,55 (29-0-26 52.73%),38 (0.69),←,
38,"Morris, Dale",35y 205d,247 (133-2-112 54.25%),3 (0.01),←,
33,"Naughton, Aaron",18y 234d,13 (5-0-8 38.46%),2 (0.15),←,
20,"Richards, Ed",19y 19d,16 (5-0-11 31.25%),7 (0.44),←,
23,"Roughead, Jordan",27y 261d,133 (60-0-73 45.11%),34 (0.26),←,
13,"Schache, Josh",20y 335d,35 (4-0-31 11.43%),34 (0.97),8 (1-0-7 12.50%),9 (1.13)
37,"Smith, Roarke",21y 314d,10 (2-0-8 20.00%),,←,
8,"Trengove, Jackson",27y 262d,164 (67-1-96 41.16%),30 (0.18),11 (1-0-10 9.09%),
3,"Wallis, Mitch",25y 271d,118 (53-0-65 44.92%),64 (0.54),←,
Totals,Totals,23y 286d,1634 (764-3-867 46.76%),625 (0.38),,
C,"Beveridge, Luke",47y 333d,88 (49-0-39 55.68%),,←,
