Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Andrews, Harris",10,11,9,19,,,,1.0,1.0,,,,2.0,,,4.0,14.0,2.0,,5.0,,,92.0
43,"Barrett, Jake",12,5,12,24,2,2.0,,3.0,,3.0,2.0,3.0,1.0,,,11.0,13.0,1.0,2.0,,,,92.0
4,"Bastinac, Ryan",6,5,10,16,1,,,1.0,1.0,2.0,1.0,,,,,5.0,11.0,,,3.0,,1.0,83.0
9,"Beams, Dayne",21,5,15,36,1,1.0,,8.0,1.0,4.0,11.0,2.0,1.0,1.0,2.0,16.0,20.0,1.0,1.0,2.0,,,92.0
13,"Berry, Jarrod",8,4,7,15,1,,,5.0,,2.0,2.0,3.0,,1.0,,6.0,10.0,,1.0,1.0,,1.0,65.0
26,"Cutler, Tom",14,10,5,19,3,,,3.0,2.0,3.0,,1.0,,,,2.0,17.0,,3.0,1.0,,,71.0
27,"Gardiner, Darcy",11,9,6,17,,,,5.0,1.0,2.0,,1.0,2.0,,,5.0,13.0,,,10.0,,,86.0
2,"Harwood, Ryan",5,3,6,11,,,,4.0,,2.0,,,1.0,,,4.0,6.0,,,1.0,,2.0,67.0
30,"Hipwood, Eric",5,2,3,8,1,2.0,,3.0,,1.0,,5.0,1.0,,,5.0,3.0,1.0,1.0,2.0,1.0,,80.0
35,"Lester, Ryan",11,9,10,21,,1.0,,3.0,1.0,2.0,,2.0,,,,7.0,14.0,1.0,,1.0,1.0,1.0,82.0
12,"Martin, Stefan",11,7,11,22,,,26.0,4.0,2.0,4.0,4.0,1.0,2.0,,,8.0,13.0,,,1.0,,,84.0
36,"Mathieson, Rhys",9,3,11,20,1,1.0,,2.0,,2.0,5.0,3.0,2.0,,,10.0,10.0,,1.0,1.0,,,68.0
32,"Mayes, Sam",19,9,10,29,,,,2.0,1.0,6.0,2.0,2.0,1.0,1.0,,8.0,21.0,,,3.0,,1.0,84.0
6,"McCluggage, Hugh",9,1,7,16,1,,,2.0,,4.0,,1.0,1.0,,,6.0,10.0,1.0,,4.0,1.0,,83.0
25,"McStay, Daniel",8,3,6,14,,,,2.0,4.0,2.0,1.0,1.0,,,,4.0,10.0,,,8.0,,,79.0
22,"Paparone, Marco",16,10,3,19,,,,,3.0,,,1.0,1.0,,,2.0,17.0,,,,,,81.0
10,"Rich, Daniel",17,4,8,25,,,,2.0,4.0,2.0,2.0,2.0,1.0,,,8.0,14.0,,,2.0,,,86.0
18,"Robertson, Nick",16,6,6,22,,1.0,,4.0,3.0,5.0,1.0,2.0,,,,4.0,18.0,,,6.0,,1.0,92.0
38,"Rockliff, Tom",14,6,13,27,1,,,3.0,1.0,5.0,5.0,5.0,,3.0,,9.0,18.0,,,1.0,,1.0,89.0
44,"Smith, Archie",4,,9,13,,,12.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,,9.0,4.0,,,2.0,,1.0,83.0
28,"Taylor, Lewis",12,5,8,20,4,1.0,,1.0,1.0,5.0,,3.0,,,1.0,1.0,19.0,,1.0,,,4.0,82.0
15,"Zorko, Dayne",20,6,10,30,2,1.0,,5.0,3.0,7.0,9.0,5.0,3.0,1.0,3.0,14.0,14.0,1.0,1.0,,1.0,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,258,123,185,443,18,13.0,38.0,65.0,30.0,65.0,47.0,46.0,22.0,9.0,6.0,148.0,289.0,8.0,11.0,54.0,4.0,13.0,
Opposition,Opposition,188,82,133,321,9,10.0,38.0,59.0,39.0,43.0,27.0,59.0,9.0,22.0,,121.0,197.0,7.0,5.0,50.0,3.0,5.0,
