Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Barnard, Paul",5,3,8,13,1,1.0,,,,,,,3.0,1.0,,,,,,,,,
51,"Berbakov, Peter",5,3,3,8,,,,1.0,,,,,,1.0,,,,,,,,,
8,"Bewick, Darren",14,6,5,19,4,3.0,,1.0,,,,,1.0,2.0,,,,,,,,,
9,"Cockatoo-Collins, Che",7,4,5,12,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
36,"Cummings, Scott",9,4,3,12,1,5.0,,,,,,,1.0,1.0,,,,,,,,,
38,"Denham, Sean",5,2,17,22,,,,3.0,,,,,1.0,1.0,,,,,,,,,
22,"Doolan, Ben",11,1,9,20,,,,2.0,,,,,1.0,,,,,,,,,,
31,"Fletcher, Dustin",10,5,2,12,,,,,,,,,,,,,,,,,,,
39,"Hardwick, Damien",1,,1,2,,,,1.0,,,,,,,,,,,,,,,
1,"Harvey, Mark",14,8,3,17,,,,,,,,,1.0,2.0,2.0,,,,,,,,
18,"Lloyd, Matthew",6,4,2,8,1,,,,,,,,1.0,,,,,,,,,,
2,"Mercuri, Mark",15,7,10,25,2,3.0,,5.0,,,,,,,3.0,,,,,,,,
24,"Misiti, Joe",16,4,12,28,,1.0,,4.0,,,,,1.0,1.0,,,,,,,,,
3,"OConnor, Ryan",9,8,10,19,,3.0,4.0,4.0,,,,,,1.0,,,,,,,,,
10,"ODonnell, Gary",9,2,9,18,,,,1.0,,,,,,,,,,,,,,,
15,"Prior, Michael",12,4,7,19,,,,,,,,,2.0,3.0,,,,,,,,,
19,"Somerville, Peter",3,3,4,7,,,5.0,2.0,,,,,,2.0,,,,,,,,,
12,"Symons, Michael",10,3,5,15,,1.0,1.0,4.0,,,,,3.0,,,,,,,,,,
26,"Thompson, Mark",19,6,6,25,,1.0,,5.0,,,,,1.0,1.0,,,,,,,,,
4,"Wanganeen, Gavin",12,6,10,22,1,,,5.0,,,,,4.0,,,,,,,,,,
35,"Young, Barry",2,1,2,4,,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,84,133,327,11,23.0,10.0,39.0,,,,,21.0,17.0,5.0,,,,,,,,
Opposition,Opposition,188,82,98,286,12,5.0,22.0,22.0,,,,,17.0,21.0,1.0,,,,,,,,
