North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Ahern, Paul",23y 332d,21 (10-0-11 47.62%),6 (0.29),←,
3,"Anderson, Jed",26y 147d,67 (35-0-32 52.24%),23 (0.34),57 (28-0-29 49.12%),19 (0.33)
18,"Atley, Shaun",27y 289d,201 (102-0-99 50.75%),43 (0.21),←,
50,"Brown, Ben",27y 221d,125 (66-0-59 52.80%),285 (2.28),←,
14,"Dumont, Trent",24y 364d,86 (35-0-51 40.70%),24 (0.28),←,
22,"Goldstein, Todd",31y 363d,238 (121-1-116 51.05%),121 (0.51),←,
43,"Hall, Aaron",29y 232d,113 (36-1-76 32.30%),83 (0.73),10 (3-0-7 30.00%),7 (0.70)
37,"Hayden, Kyron",21y 21d,4 (2-0-2 50.00%),,←,
4,"Higgins, Shaun",32y 116d,224 (107-1-116 47.99%),220 (0.98),95 (49-0-46 51.58%),92 (0.97)
35,"Mahony, Jack",18y 229d,1 (0-0-1 0.00%),,←,
11,"McDonald, Luke",25y 140d,113 (59-0-54 52.21%),16 (0.14),←,
17,"Pittard, Jasper",29y 88d,152 (78-0-74 51.32%),13 (0.09),26 (12-0-14 46.15%),2 (0.08)
13,"Polec, Jared",27y 260d,132 (71-0-61 53.79%),72 (0.55),26 (12-0-14 46.15%),17 (0.65)
12,"Simpkin, Jy",22y 115d,60 (27-0-33 45.00%),30 (0.50),←,
25,"Tarrant, Robbie",31y 64d,152 (74-0-78 48.68%),44 (0.29),←,
31,"Taylor, Curtis",20y 83d,6 (2-0-4 33.33%),3 (0.50),←,
26,"Thomas, Tarryn",20y 95d,24 (12-0-12 50.00%),19 (0.79),←,
19,"Walker, Josh",27y 229d,89 (39-1-49 44.38%),69 (0.78),4 (2-0-2 50.00%),
2,"Williams, Marley",26y 342d,121 (61-0-60 50.41%),11 (0.09),53 (25-0-28 47.17%),5 (0.09)
38,"Xerri, Tristan",21y 105d,1 (0-0-1 0.00%),1 (1.00),←,
7,"Ziebell, Jack",29y 121d,214 (104-0-110 48.60%),163 (0.76),←,
44,"Zurhaar, Cameron",22y 37d,32 (15-0-17 46.88%),35 (1.09),←,
Totals,Totals,25y 298d,2176 (1056-4-1116 48.53%),1281 (0.59),,
C,"Shaw, Rhyce",38y 256d,16 (9-0-7 56.25%),,←,
