Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",13,3,6,19,2,1.0,,6.0,,5.0,7.0,1.0,,,,10.0,9.0,,1.0,2.0,1.0,2.0,86.0
17,"Burns, Scott",11,6,6,17,1,2.0,,1.0,,5.0,1.0,2.0,1.0,1.0,,6.0,11.0,1.0,2.0,3.0,,,75.0
8,"Clement, James",14,4,4,18,,,1.0,1.0,11.0,,,2.0,1.0,,,6.0,11.0,1.0,,2.0,4.0,,100.0
34,"Cloke, Jason",6,8,6,12,1,,1.0,2.0,1.0,3.0,,2.0,1.0,2.0,,3.0,9.0,2.0,1.0,8.0,,,94.0
13,"Cole, Richard",8,2,9,17,,,,,4.0,,,1.0,1.0,,,8.0,9.0,,,1.0,1.0,,100.0
1,"Davis, Leon",11,2,5,16,,2.0,,4.0,1.0,3.0,3.0,3.0,,3.0,,6.0,8.0,,1.0,2.0,,1.0,80.0
4,"Didak, Alan",20,9,2,22,4,2.0,,4.0,1.0,6.0,2.0,4.0,,,2.0,6.0,16.0,1.0,4.0,3.0,,2.0,88.0
25,"Fraser, Josh",16,6,5,21,2,1.0,29.0,2.0,1.0,8.0,5.0,,1.0,,3.0,11.0,10.0,,,1.0,2.0,,83.0
6,"Holland, Brodie",18,7,3,21,,2.0,1.0,4.0,3.0,9.0,4.0,2.0,1.0,1.0,1.0,6.0,15.0,,2.0,,1.0,,85.0
26,"Johnson, Ben",10,2,4,14,,,,1.0,1.0,2.0,,1.0,,,,3.0,11.0,,,1.0,,1.0,84.0
18,"Licuria, Paul",10,3,12,22,,1.0,,1.0,,3.0,5.0,1.0,,,,10.0,12.0,,1.0,2.0,1.0,,81.0
24,"Lockyer, Tarkyn",10,5,3,13,3,,,2.0,1.0,3.0,3.0,,,,,6.0,8.0,,2.0,1.0,1.0,1.0,74.0
3,"Lonie, Ryan",5,2,8,13,,,,4.0,3.0,1.0,1.0,,,,,6.0,7.0,1.0,,3.0,,,100.0
12,"McKee, Steven",1,2,5,6,1,,5.0,1.0,,,1.0,1.0,,1.0,,3.0,3.0,,1.0,3.0,,,27.0
11,"OBree, Shane",10,3,5,15,,,,1.0,1.0,5.0,3.0,2.0,,1.0,,5.0,10.0,,,,,,51.0
35,"Prestigiacomo, Simon",1,,5,6,,,,,1.0,1.0,,,,,,3.0,3.0,,,10.0,,,100.0
23,"Rocca, Anthony",11,5,2,13,3,1.0,1.0,3.0,1.0,6.0,4.0,1.0,1.0,1.0,,10.0,3.0,3.0,2.0,1.0,,,73.0
41,"Rowe, Julian",6,8,8,14,,1.0,,3.0,2.0,,,3.0,,,,7.0,7.0,2.0,1.0,1.0,,,80.0
36,"Swan, Dane",7,5,4,11,,,,1.0,1.0,,,1.0,,1.0,,3.0,8.0,1.0,2.0,3.0,,1.0,51.0
20,"Tarrant, Chris",9,8,2,11,3,2.0,,2.0,,,,,,,,,11.0,,5.0,4.0,,2.0,95.0
14,"Wakelin, Shane",5,4,4,9,,,2.0,2.0,1.0,,,1.0,,1.0,,6.0,4.0,3.0,,13.0,,,100.0
2,"Woewodin, Shane",11,6,7,18,,1.0,,6.0,3.0,1.0,,5.0,2.0,1.0,,6.0,13.0,1.0,1.0,,,1.0,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,100,115,328,20,20.0,40.0,51.0,37.0,61.0,39.0,33.0,9.0,13.0,6.0,130.0,198.0,16.0,26.0,64.0,11.0,11.0,
Opposition,Opposition,179,73,114,293,11,9.0,32.0,30.0,42.0,49.0,32.0,24.0,13.0,9.0,,118.0,174.0,4.0,5.0,40.0,3.0,5.0,
