St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",23y 24d,42 (21-1-20 51.19%),24 (0.57),←,
8,"Clarke, Raphael",25y 289d,73 (47-1-25 65.07%),7 (0.10),←,
26,"Dal Santo, Nick",27y 138d,207 (122-5-80 60.14%),111 (0.54),←,
6,"Dawson, Zac",25y 138d,70 (41-3-26 60.71%),3 (0.04),56 (37-3-16 68.75%),3 (0.05)
24,"Dempster, Sean",27y 171d,110 (66-3-41 61.36%),16 (0.15),56 (31-3-22 58.04%),8 (0.14)
25,"Fisher, Sam",29y,158 (99-4-55 63.92%),19 (0.12),←,
16,"Gamble, Ryan",23y 290d,31 (21-1-9 69.35%),40 (1.29),7 (3-1-3 50.00%),9 (1.29)
19,"Gilbert, Sam",24y 325d,101 (64-4-33 65.35%),16 (0.16),←,
18,"Goddard, Brendon",26y 51d,176 (110-3-63 63.35%),87 (0.49),←,
1,"Gram, Jason",27y 74d,130 (78-4-48 61.54%),64 (0.49),128 (77-4-47 61.72%),64 (0.50)
33,"Gwilt, James",24y 333d,81 (51-3-27 64.81%),19 (0.23),←,
4,"Jones, Clinton",27y 158d,88 (60-4-24 70.45%),27 (0.31),←,
29,"Lynch, Tom",20y 298d,4 (3-0-1 75.00%),2 (0.50),←,
5,"McEvoy, Ben",21y 364d,44 (31-2-11 72.73%),13 (0.30),←,
44,"Milne, Stephen",31y 124d,227 (123-5-99 55.29%),462 (2.04),←,
11,"Montagna, Leigh",27y 250d,160 (100-4-56 63.75%),93 (0.58),←,
30,"Peake, Brett",28y 5d,108 (55-3-50 52.31%),59 (0.55),33 (21-3-9 68.18%),17 (0.52)
34,"Polo, Dean",24y 339d,62 (22-2-38 37.10%),14 (0.23),6 (4-0-2 66.67%),3 (0.50)
22,"Ray, Farren",25y 109d,137 (80-4-53 59.85%),46 (0.34),62 (45-3-14 75.00%),14 (0.23)
12,"Riewoldt, Nick",28y 266d,211 (116-5-90 56.16%),460 (2.18),←,
13,"Schneider, Adam",27y 59d,178 (114-3-61 64.89%),214 (1.20),80 (54-2-24 68.75%),115 (1.44)
3,"Steven, Jack",21y 104d,21 (11-1-9 54.76%),20 (0.95),←,
Totals,Totals,25y 327d,2419 (1435-65-919 59.32%),1816 (0.75),,
C,"Lyon, Ross",44y 244d,112 (70-4-38 64.29%),,←,
