St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
2,"Brown, Tony",7,2,2,9,,,,,,,,,,,,,,,,,,,
3,"Burke, Nathan",20,1,13,33,1,1.0,,3.0,,,,,1.0,,,,,,,,,,
42,"Cook, Brett",3,3,4,7,,1.0,11.0,3.0,,,,,,1.0,,,,,,,,,
18,"Cripps, Jason",8,1,4,12,,,,2.0,,,,,,2.0,,,,,,,,,
34,"Daniels, Jayson",8,2,8,16,,,,5.0,,,,,,1.0,,,,,,,,,
25,"Hall, Barry",8,5,9,17,3,1.0,,1.0,,,,,,1.0,,,,,,,,,
35,"Harvey, Robert",23,3,13,36,1,,,1.0,,,,,2.0,,,,,,,,,,
24,"Heatley, Jason",7,3,3,10,3,3.0,,,,,,,1.0,1.0,,,,,,,,,
8,"Hudghton, Max",1,2,8,9,,,,3.0,,,,,2.0,,,,,,,,,,
5,"Jones, Austinn",17,4,12,29,1,1.0,,4.0,,,,,4.0,1.0,,,,,,,,,
17,"Keogh, Rod",9,2,7,16,,1.0,,2.0,,,,,2.0,,,,,,,,,,
22,"Lappin, Matthew",3,1,2,5,,1.0,,1.0,,,,,,,,,,,,,,,
23,"Loewe, Stewart",8,4,2,10,2,2.0,4.0,,,,,,1.0,1.0,,,,,,,,,
16,"Neill, Robert",1,1,2,3,,,,,,,,,,,,,,,,,,,
1,"Peckett, Justin",8,3,6,14,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
31,"Shanahan, Jamie",7,3,2,9,,,,2.0,,,,,,2.0,,,,,,,,,
13,"Sierakowski, David",3,2,2,5,,,1.0,1.0,,,,,,,,,,,,,,,
19,"Sziller, Steven",10,1,9,19,,,,5.0,,,,,3.0,1.0,,,,,,,,,
29,"Thompson, Andrew",7,1,8,15,,2.0,,2.0,,,,,1.0,2.0,,,,,,,,,
15,"Wakelin, Darryl",3,1,2,5,,,,5.0,,,,,1.0,1.0,,,,,,,,,
7,"Winmar, Nicky",9,1,4,13,1,1.0,,,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,46,122,292,13,16.0,16.0,41.0,,,,,21.0,15.0,,,,,,,,,
Opposition,Opposition,172,68,81,253,19,11.0,30.0,58.0,,,,,15.0,21.0,,,,,,,,,
