Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",22y 4d,24 (19-0-5 79.17%),13 (0.54),←,
18,"Betts, Eddie",29y 233d,245 (112-3-130 46.33%),448 (1.83),61 (37-0-24 60.66%),158 (2.59)
23,"Cameron, Charlie",22y 11d,41 (26-0-15 63.41%),49 (1.20),←,
25,"Cheney, Kyle",26y 326d,69 (43-0-26 62.32%),2 (0.03),28 (19-0-9 67.86%),
2,"Crouch, Brad",22y 184d,33 (17-0-16 51.52%),11 (0.33),←,
44,"Crouch, Matt",21y 86d,39 (26-0-13 66.67%),8 (0.21),←,
26,"Douglas, Richard",29y 161d,187 (100-0-87 53.48%),128 (0.68),←,
15,"Hartigan, Kyle",24y 252d,43 (30-0-13 69.77%),,←,
45,"Henderson, Ricky",27y 309d,88 (46-0-42 52.27%),43 (0.49),←,
24,"Jacobs, Sam",28y 97d,143 (78-0-65 54.55%),35 (0.24),126 (71-0-55 56.35%),32 (0.25)
4,"Jenkins, Josh",27y 159d,85 (50-0-35 58.82%),165 (1.94),←,
6,"Lever, Jake",20y 133d,28 (19-0-9 67.86%),,←,
27,"Lynch, Tom",25y 305d,75 (47-0-28 62.67%),109 (1.45),69 (43-0-26 62.32%),105 (1.52)
31,"Lyons, Jarryd",23y 360d,47 (29-0-18 61.70%),29 (0.62),←,
14,"Mackay, David",27y 357d,156 (92-0-64 58.97%),46 (0.29),←,
41,"McGovern, Mitch",21y 279d,16 (12-0-4 75.00%),21 (1.31),←,
11,"Seedsman, Paul",24y 176d,62 (36-0-26 58.06%),23 (0.37),13 (9-0-4 69.23%),6 (0.46)
9,"Sloane, Rory",26y 121d,134 (76-0-58 56.72%),81 (0.60),←,
33,"Smith, Brodie",24y 184d,113 (67-0-46 59.29%),32 (0.28),←,
12,"Talia, Daniel",24y 288d,114 (67-0-47 58.77%),6 (0.05),←,
5,"Thompson, Scott",33y 124d,300 (167-0-133 55.67%),160 (0.53),261 (149-0-112 57.09%),143 (0.55)
13,"Walker, Taylor",26y 82d,123 (69-0-54 56.10%),292 (2.37),←,
Totals,Totals,25y 192d,2165 (1228-3-934 56.72%),1701 (0.79),,
C,"Pyke, Don",47y 224d,16 (12-0-4 75.00%),,←,
