North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
5,"Anderson, Stuart",21y 332d,27 (19-0-8 70.37%),3 (0.11),←,
11,"Archer, Glenn",23y 61d,81 (48-0-33 59.26%),47 (0.58),←,
14,"Armstrong, Matt",29y 84d,166 (75-0-91 45.18%),87 (0.52),34 (23-0-11 67.65%),16 (0.47)
26,"Bell, Peter",20y 84d,11 (7-0-4 63.64%),12 (1.09),9 (7-0-2 77.78%),10 (1.11)
12,"Blakey, John",29y 305d,209 (98-0-111 46.89%),67 (0.32),74 (46-0-28 62.16%),29 (0.39)
16,"Capuano, Mathew",20y 265d,25 (16-0-9 64.00%),9 (0.36),←,
18,"Carey, Wayne",24y 363d,132 (77-0-55 58.33%),336 (2.55),←,
27,"Crocker, Darren",29y 59d,138 (65-1-72 47.46%),97 (0.70),←,
25,"Daniltchenko, Jason",20y 265d,17 (12-0-5 70.59%),5 (0.29),←,
6,"Fairley, Ian",31y 249d,202 (105-2-95 52.48%),148 (0.73),←,
17,"Freeborn, Glenn",23y 108d,17 (12-0-5 70.59%),9 (0.53),←,
34,"King, David",24y 78d,50 (32-0-18 64.00%),13 (0.26),←,
7,"Laidley, Dani",29y 58d,124 (74-1-49 60.08%),13 (0.10),72 (45-0-27 62.50%),2 (0.03)
4,"Martyn, Mick",27y 267d,160 (86-1-73 54.06%),14 (0.09),←,
31,"McKernan, Corey",22y 157d,55 (37-0-18 67.27%),55 (1.00),←,
22,"Roberts, Mark",30y 331d,150 (72-0-78 48.00%),125 (0.83),73 (46-0-27 63.01%),106 (1.45)
3,"Rock, Anthony",25y 238d,121 (71-0-50 58.68%),100 (0.83),←,
8,"Scott, Robert",27y 84d,165 (97-1-67 59.09%),188 (1.14),33 (22-0-11 66.67%),24 (0.73)
24,"Sholl, Craig",28y 146d,137 (77-0-60 56.20%),34 (0.25),←,
37,"Simpson, Adam",20y 98d,11 (9-0-2 81.82%),10 (0.91),←,
10,"Stevens, Anthony",24y 327d,116 (66-0-50 56.90%),58 (0.50),←,
Totals,Totals,25y 189d,2114 (1155-6-953 54.64%),1430 (0.68),,
C,"Pagan, Denis",48y 243d,79 (50-0-29 63.29%),,←,
