Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",25y 139d,105 (52-0-53 49.52%),43 (0.41),←,
31,"Fritsch, Bayley",24y 173d,71 (38-0-33 53.52%),84 (1.18),←,
11,"Gawn, Max",29y 149d,145 (63-0-82 43.45%),65 (0.45),←,
4,"Harmes, James",25y 235d,109 (52-0-57 47.71%),61 (0.56),←,
14,"Hibberd, Michael",31y 145d,163 (81-1-81 50.00%),14 (0.09),79 (41-0-38 51.90%),3 (0.04)
29,"Hunt, Jayden",26y 55d,85 (42-0-43 49.41%),42 (0.49),←,
6,"Jackson, Luke",19y 241d,16 (13-0-3 81.25%),7 (0.44),←,
23,"Jordon, James",20y 159d,11 (10-0-1 90.91%),4 (0.36),←,
15,"Langdon, Ed",25y 116d,96 (44-0-52 45.83%),45 (0.47),28 (19-0-9 67.86%),12 (0.43)
8,"Lever, Jake",25y 84d,103 (65-0-38 63.11%),3 (0.03),47 (27-0-20 57.45%),
1,"May, Steven",29y 138d,158 (58-1-99 37.03%),23 (0.15),35 (20-0-15 57.14%),2 (0.06)
25,"McDonald, Tom",28y 252d,181 (73-0-108 40.33%),129 (0.71),←,
18,"Melksham, Jake",29y 272d,194 (98-1-95 50.77%),145 (0.75),80 (46-0-34 57.50%),88 (1.10)
30,"Neal-Bullen, Alex",25y 139d,91 (49-0-42 53.85%),71 (0.78),←,
13,"Oliver, Clayton",23y 310d,110 (59-0-51 53.64%),34 (0.31),←,
5,"Petracca, Christian",25y 144d,113 (58-0-55 51.33%),105 (0.93),←,
35,"Petty, Harry",21y 197d,16 (6-0-10 37.50%),6 (0.38),←,
36,"Pickett, Kysaiah",19y 360d,25 (17-0-8 68.00%),24 (0.96),←,
24,"Rivers, Trent",19y 302d,20 (15-0-5 75.00%),3 (0.15),←,
3,"Salem, Christian",25y 317d,116 (56-0-60 48.28%),22 (0.19),←,
9,"Spargo, Charlie",21y 184d,45 (30-0-15 66.67%),31 (0.69),←,
32,"Sparrow, Tom",20y 362d,14 (9-0-5 64.29%),4 (0.29),←,
26,"Weideman, Sam",23y 336d,47 (25-0-22 53.19%),49 (1.04),←,
Totals,Totals,24y 273d,2034 (1013-3-1018 49.80%),1014 (0.50),,
C,"Goodwin, Simon",44y 153d,98 (52-0-46 53.06%),,97 (52-0-45 53.61%),
