Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",19,6,4,23,,,,1.0,5.0,2.0,,2.0,,,,2.0,16.0,,,,1.0,,80.0
22 ↑,"Breust, Luke",4,1,2,6,1,1.0,,2.0,,1.0,,1.0,,,,2.0,5.0,,1.0,1.0,,2.0,39.0
18,"Chol, Mabior",6,4,1,7,4,1.0,1.0,2.0,,1.0,,4.0,2.0,3.0,,4.0,5.0,,3.0,1.0,,,80.0
16,"DAmbrosio, Massimo",15,9,8,23,,1.0,,2.0,1.0,2.0,3.0,1.0,,,,7.0,16.0,,,1.0,1.0,1.0,82.0
12,"Day, Will",9,2,11,20,,,,4.0,,5.0,3.0,1.0,1.0,,,6.0,14.0,,,1.0,2.0,1.0,73.0
35,"Dear, Calsher",3,2,2,5,2,,,1.0,,1.0,,2.0,,,,5.0,2.0,1.0,1.0,6.0,,,72.0
8,"Frost, Sam",3,4,5,8,,,,1.0,1.0,,,4.0,,3.0,,4.0,4.0,1.0,,2.0,,,100.0
33,"Ginnivan, Jack",13,8,1,14,1,,,,,7.0,1.0,5.0,,2.0,,3.0,12.0,,1.0,,1.0,1.0,87.0
19 ↓,"Gunston, Jack",1,1,,1,,,,,,,,,,,,1.0,1.0,,,1.0,,,51.0
15,"Hardwick, Blake",11,6,8,19,,,,2.0,2.0,,,,,,,2.0,17.0,,,2.0,,,83.0
4,"Impey, Jarman",13,8,8,21,,,,2.0,1.0,2.0,1.0,3.0,2.0,,,8.0,14.0,1.0,,2.0,,,83.0
9,"Jiath, Changkuoth",11,6,1,12,,2.0,,3.0,1.0,1.0,,2.0,1.0,,,2.0,11.0,,1.0,4.0,1.0,,76.0
31,"Macdonald, Connor",10,5,5,15,1,,,2.0,1.0,1.0,1.0,7.0,,2.0,,3.0,12.0,,1.0,,,1.0,80.0
28,"Mackenzie, Cam",8,2,5,13,2,,,2.0,1.0,5.0,4.0,4.0,,2.0,,7.0,9.0,,1.0,1.0,,,80.0
17,"Meek, Lloyd",3,1,9,12,,,26.0,2.0,,1.0,4.0,,2.0,,,7.0,5.0,,,1.0,,,78.0
13,"Moore, Dylan",10,5,8,18,1,1.0,,2.0,,5.0,2.0,2.0,1.0,,,8.0,10.0,2.0,1.0,1.0,,2.0,89.0
11,"Nash, Conor",8,4,8,16,,1.0,,2.0,,1.0,3.0,1.0,1.0,,,6.0,10.0,1.0,,1.0,,,73.0
3,"Newcombe, Jai",12,8,14,26,1,,,2.0,2.0,5.0,4.0,2.0,,1.0,,12.0,13.0,1.0,,,1.0,,81.0
14,"Scrimshaw, Jack",11,10,5,16,,,,2.0,3.0,1.0,,2.0,,,,4.0,11.0,2.0,,1.0,1.0,,80.0
6,"Sicily, James",28,15,5,33,,,,1.0,12.0,2.0,1.0,5.0,,2.0,3.0,6.0,23.0,3.0,,2.0,4.0,,97.0
34,"Watson, Nick",7,3,6,13,1,4.0,,3.0,,3.0,,,3.0,,,4.0,8.0,1.0,2.0,1.0,1.0,1.0,76.0
23,"Weddle, Josh",10,7,13,23,,,,4.0,3.0,3.0,1.0,2.0,2.0,,1.0,7.0,16.0,1.0,,2.0,,,82.0
5,"Worpel, James",10,3,6,16,,,,1.0,1.0,5.0,3.0,1.0,,,,6.0,10.0,,,,,1.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,120,135,360,14,13.0,27.0,43.0,34.0,54.0,31.0,51.0,15.0,15.0,4.0,116.0,244.0,14.0,12.0,31.0,13.0,10.0,
Opposition,Opposition,219,109,128,347,6,13.0,43.0,50.0,39.0,42.0,30.0,52.0,15.0,15.0,2.0,109.0,226.0,7.0,9.0,39.0,7.0,5.0,
