Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",30y 302d,213 (84-2-127 39.91%),213 (1.00),193 (80-2-111 41.97%),192 (0.99)
17,"Burns, Scott",28y 152d,145 (60-1-84 41.72%),67 (0.46),←,
8,"Clement, James",26y 262d,138 (56-0-82 40.58%),46 (0.33),54 (30-0-24 55.56%),8 (0.15)
34,"Cloke, Jason",21y 18d,29 (18-0-11 62.07%),3 (0.10),←,
13,"Cole, Richard",19y 313d,12 (7-0-5 58.33%),2 (0.17),←,
1,"Davis, Leon",21y 341d,63 (30-0-33 47.62%),73 (1.16),←,
4,"Didak, Alan",20y 98d,33 (20-0-13 60.61%),41 (1.24),←,
25,"Fraser, Josh",21y 139d,74 (36-0-38 48.65%),67 (0.91),←,
6,"Holland, Brodie",23y 141d,76 (31-0-45 40.79%),83 (1.09),40 (23-0-17 57.50%),46 (1.15)
26,"Johnson, Ben",22y 49d,62 (33-0-29 53.23%),12 (0.19),←,
18,"Licuria, Paul",25y 140d,100 (41-0-59 41.00%),30 (0.30),90 (39-0-51 43.33%),28 (0.31)
39,"Lokan, Matthew",20y 185d,9 (5-0-4 55.56%),3 (0.33),←,
37,"Lonie, Ryan",20y 81d,48 (26-0-22 54.17%),22 (0.46),←,
7,"Molloy, Jarrod",27y 12d,158 (65-1-92 41.46%),190 (1.20),38 (20-0-18 52.63%),32 (0.84)
11,"OBree, Shane",24y 70d,90 (44-0-46 48.89%),28 (0.31),71 (35-0-36 49.30%),25 (0.35)
23,"Rocca, Anthony",25y 282d,151 (66-0-85 43.71%),226 (1.50),129 (55-0-74 42.64%),215 (1.67)
22,"Shaw, Rhyce",21y 220d,11 (5-0-6 45.45%),4 (0.36),←,
20,"Tarrant, Chris",22y 248d,94 (41-0-53 43.62%),163 (1.73),←,
14,"Wakelin, Shane",28y 285d,148 (72-2-74 49.32%),19 (0.13),54 (31-0-23 57.41%),
38,"Walker, Tristen",19y 43d,3 (3-0-0 100.00%),,←,
19,"Williams, Andrew",24y 84d,93 (39-1-53 42.47%),50 (0.54),9 (5-0-4 55.56%),8 (0.89)
2,"Woewodin, Shane",26y 316d,147 (69-0-78 46.94%),70 (0.48),9 (5-0-4 55.56%),7 (0.78)
Totals,Totals,23y 271d,1897 (851-7-1039 44.86%),1412 (0.74),,
C,"Malthouse, Mick",49y 280d,456 (261-4-191 57.68%),,78 (38-0-40 48.72%),
