Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
9,"Crawford, Shane",22y 355d,93 (46-1-46 50.00%),74 (0.80),←,
39,"Fraser, Kane",20y 39d,3 (0-1-2 16.67%),,←,
34,"Graham, Mark",24y 170d,84 (36-1-47 43.45%),28 (0.33),←,
5,"Harford, Daniel",20y 164d,55 (22-0-33 40.00%),23 (0.42),←,
13,"Hassall, Jon",24y 16d,65 (26-2-37 41.54%),13 (0.20),15 (7-0-8 46.67%),1 (0.07)
2,"Holland, Nick",23y 32d,55 (23-1-31 42.73%),59 (1.07),←,
11,"Kappler, Darren",32y 219d,176 (58-1-117 33.24%),147 (0.84),30 (13-1-16 45.00%),22 (0.73)
14,"Krummel, Brendan",25y 67d,42 (20-0-22 47.62%),20 (0.48),32 (14-0-18 43.75%),17 (0.53)
24,"Langford, Chris",34y 240d,303 (205-2-96 67.99%),33 (0.11),←,
12,"Lawrence, Stephen",28y 130d,142 (80-0-62 56.34%),30 (0.21),←,
37,"Lekkas, Angelo",21y 62d,25 (9-0-16 36.00%),2 (0.08),←,
15,"Lord, Aaron",22y 40d,54 (31-1-22 58.33%),41 (0.76),22 (8-0-14 36.36%),22 (1.00)
44,"Platten, John",34y 166d,258 (165-1-92 64.15%),228 (0.88),←,
18,"Pritchard, Darrin",31y 162d,211 (135-1-75 64.22%),94 (0.45),←,
20,"Rawlings, Jade",19y 325d,8 (0-0-8 0.00%),11 (1.38),←,
10,"Robran, Jonathon",24y 313d,39 (16-0-23 41.03%),3 (0.08),←,
4,"Salmon, Paul",32y 222d,248 (139-3-106 56.65%),526 (2.12),39 (16-1-22 42.31%),17 (0.44)
28,"Scott, Brad",21y 119d,22 (8-0-14 36.36%),6 (0.27),←,
29,"Tallis, Rayden",22y 82d,53 (22-0-31 41.51%),10 (0.19),←,
6,"Taylor, Richard",24y 47d,53 (23-1-29 44.34%),21 (0.40),←,
30,"Woods, Tony",28y 59d,93 (39-1-53 42.47%),22 (0.24),62 (23-1-38 37.90%),12 (0.19)
Totals,Totals,25y 231d,2082 (1103-17-962 52.98%),1391 (0.67),,
C,"Judge, Ken",39y 227d,45 (19-1-25 43.33%),,←,
