Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Greg",12,5,1,13,,1.0,,1.0,,,,,,,,,,,,,,,
31,"Bailey, Dean",1,1,4,5,,,,,,,,,2.0,1.0,,,,,,,,,
8,"Bewick, Darren",11,2,4,15,,,,1.0,,,,,2.0,,,,,,,,,,
48,"Calthorpe, David",8,,2,10,2,3.0,,1.0,,,,,1.0,2.0,,,,,,,,,
7,"Daniher, Chris",10,3,10,20,1,,,1.0,,,,,3.0,2.0,,,,,,,,,
15,"Ezard, Alan",3,1,3,6,,,,,,,,,1.0,,,,,,,,,,
28,"Flood, David",5,3,3,8,1,2.0,,1.0,,,,,2.0,1.0,,,,,,,,,
29,"Grenvold, David",2,,3,5,,,,,,,,,1.0,,,,,,,,,,
1,"Harvey, Mark",16,5,7,23,,,,,,,,,1.0,2.0,,,,,,,,,
33,"Hills, Paul",8,7,9,17,,,,5.0,,,,,,1.0,,,,,,,,,
9,"Kickett, Derek",11,5,8,19,,,,,,,,,3.0,4.0,,,,,,,,,
42,"Kilpatrick, Glenn",9,2,8,17,,,,1.0,,,,,2.0,1.0,,,,,,,,,
13,"Long, Michael",2,1,6,8,,,,2.0,,,,,2.0,4.0,,,,,,,,,
10,"ODonnell, Gary",14,2,3,17,1,,,,,,,,,,,,,,,,,,
18,"Ridley, Todd",6,4,5,11,1,,,3.0,,,,,,,,,,,,,,,
3,"Salmon, Paul",8,4,4,12,,,9.0,,,,,,,,,,,,,,,,
19,"Somerville, Peter",9,1,1,10,1,,9.0,,,,,,8.0,4.0,,,,,,,,,
17,"Sporn, Kieran",4,3,3,7,,,,,,,,,,,,,,,,,,,
26,"Thompson, Mark",9,1,7,16,,1.0,,,,,,,2.0,,,,,,,,,,
4,"Wanganeen, Gavin",5,3,2,7,1,,,3.0,,,,,2.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,153,53,93,246,8,8.0,18.0,19.0,,,,,32.0,24.0,,,,,,,,,
Opposition,Opposition,254,96,92,346,32,24.0,18.0,37.0,,,,,24.0,36.0,6.0,,,,,,,,
