Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",1,1,6,7,,,13.0,2.0,,1.0,,2.0,,1.0,,,,,,,,,
32,"Bond, Chris",10,3,3,13,,,,5.0,4.0,,2.0,,2.0,,,,,,,,,,
18,"Brown, Michael",15,8,2,17,,1.0,6.0,1.0,3.0,3.0,4.0,2.0,,1.0,,,,,,,,,
24,"Burton, Matthew",8,2,3,11,,,15.0,,,2.0,3.0,,1.0,,,,,,,,,,
42,"Callaghan, Craig",19,7,3,22,1,2.0,,6.0,1.0,6.0,5.0,,1.0,2.0,,,,,,,,,
46,"Carroll, Trent",9,5,3,12,,,,,4.0,,,,1.0,,,,,,,,,,
31,"Clement, James",10,3,4,14,1,,1.0,1.0,,7.0,1.0,,2.0,2.0,,,,,,,,,
19,"Dhurrkay, Gary",5,3,4,9,,1.0,,,,3.0,,2.0,,,,,,,,,,,
12,"Dodd, Brad",13,1,3,16,,,,1.0,3.0,6.0,2.0,5.0,,2.0,,,,,,,,,
35,"Feddema, Brendon",1,,4,5,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,
2,"Fletcher, Adrian",17,1,8,25,,2.0,,6.0,1.0,6.0,6.0,2.0,1.0,,,,,,,,,,
37,"Gale, Mark",14,2,4,18,,1.0,1.0,1.0,2.0,7.0,1.0,,,,,,,,,,,,
21,"Hargraves, Daniel",,,,,,,,1.0,,,,,,,,,,,,,,,
17,"Holland, Brodie",6,3,3,9,,1.0,,1.0,,3.0,1.0,,,,,,,,,,,,
38,"Jones, Anthony",7,3,2,9,,1.0,,2.0,4.0,2.0,,1.0,1.0,,,,,,,,,,
11,"Kickett, Dale",10,2,7,17,2,1.0,,3.0,,3.0,2.0,2.0,,3.0,,,,,,,,,
43,"McGovern, Andrew",8,2,5,13,,,,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,
25,"Norrish, Jason",20,5,13,33,,,,3.0,1.0,4.0,5.0,1.0,1.0,2.0,1.0,,,,,,,,
23,"Parker, Shane",11,1,2,13,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,
15,"Sinclair, Jess",3,,2,5,,1.0,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,
1,"Toia, Luke",3,1,5,8,,,,4.0,1.0,,2.0,1.0,,,,,,,,,,,
26,"Waterhouse, Clive",9,2,5,14,2,1.0,,1.0,,3.0,1.0,5.0,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,55,91,290,6,18.0,37.0,45.0,26.0,60.0,37.0,26.0,13.0,17.0,1.0,,,,,,,,
Opposition,Opposition,186,64,96,282,12,4.0,39.0,43.0,36.0,38.0,47.0,14.0,17.0,13.0,5.0,,,,,,,,
