Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",22y 124d,48 (16-0-32 33.33%),10 (0.21),←,
35,"Borlase, James",21y 333d,12 (4-0-8 33.33%),1 (0.08),←,
41,"Butts, Jordon",24y 167d,71 (27-1-43 38.73%),,←,
15,"Cook, Brayden",21y 333d,22 (8-1-13 38.64%),15 (0.68),←,
12,"Dawson, Jordan",27y 67d,123 (53-1-69 43.50%),58 (0.47),59 (23-1-35 39.83%),24 (0.41)
31,"Dowling, Billy",19y 350d,2 (0-0-2 0.00%),1 (0.50),←,
32,"Fogarty, Darcy",24y 264d,93 (32-1-60 34.95%),140 (1.51),←,
17,"Hamill, Will",23y 211d,44 (12-0-32 27.27%),1 (0.02),←,
20,"Hinge, Mitch",25y 355d,57 (23-1-33 41.23%),6 (0.11),54 (21-1-32 39.81%),5 (0.09)
1,"Jones, Chayce",24y 153d,90 (29-1-60 32.78%),23 (0.26),←,
48,"Keane, Mark",24y 90d,23 (8-1-14 36.96%),,18 (7-1-10 41.67%),
2,"Keays, Ben",27y 113d,127 (39-1-87 31.10%),73 (0.57),97 (33-1-63 34.54%),62 (0.64)
29,"Laird, Rory",30y 169d,238 (117-2-119 49.58%),30 (0.13),←,
16,"Michalanney, Max",20y 110d,36 (15-1-20 43.06%),,←,
4,"Murphy, Lachlan",25y 194d,106 (42-0-64 39.62%),72 (0.68),←,
28,"Murray, Nick",23y 180d,47 (14-0-33 29.79%),1 (0.02),←,
27,"Nankervis, Luke",21y 21d,15 (6-1-8 43.33%),,←,
8,"Rachele, Josh",21y 65d,48 (18-1-29 38.54%),57 (1.19),←,
23,"Rankine, Izak",24y 53d,79 (28-2-49 36.71%),115 (1.46),31 (12-1-18 40.32%),58 (1.87)
26,"Schoenberg, Harry",23y 115d,61 (21-0-40 34.43%),22 (0.36),←,
38,"Sholl, Lachlan",24y 100d,65 (23-1-41 36.15%),21 (0.32),←,
14,"Soligo, Jake",21y 142d,51 (20-1-30 40.20%),20 (0.39),←,
45,"Strachan, Kieran",28y 254d,7 (1-0-6 14.29%),1 (0.14),←,
Totals,Totals,23y 363d,1465 (556-17-892 37.95%),667 (0.46),,
C,"Nicks, Matthew",49y 33d,97 (33-1-63 34.54%),,←,
