Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21 ↓,"Atkins, Rory",3,1,4,7,,,,1.0,,1.0,,1.0,,,,3.0,5.0,,,1.0,,,45.0
18,"Betts, Eddie",9,4,3,12,5,1.0,,,,,2.0,1.0,,,,6.0,6.0,,4.0,1.0,,1.0,95.0
16,"Brown, Luke",9,2,5,14,,1.0,,3.0,6.0,2.0,,1.0,1.0,,,5.0,8.0,,1.0,4.0,,,87.0
23,"Cameron, Charlie",11,3,1,12,2,2.0,,4.0,1.0,3.0,1.0,1.0,,,,5.0,7.0,,1.0,,,1.0,89.0
25,"Cheney, Kyle",4,1,3,7,,,,,,,,1.0,1.0,1.0,,4.0,5.0,,,6.0,,,97.0
44,"Crouch, Matt",9,3,9,18,,1.0,,2.0,1.0,1.0,4.0,4.0,1.0,2.0,,5.0,13.0,,,2.0,,,74.0
32,"Dangerfield, Patrick",17,6,9,26,,,1.0,5.0,1.0,7.0,4.0,2.0,2.0,,,14.0,12.0,3.0,,1.0,,1.0,77.0
26,"Douglas, Richard",11,3,9,20,,,,3.0,2.0,6.0,1.0,4.0,,2.0,,5.0,13.0,,,3.0,,2.0,86.0
15,"Hartigan, Kyle",5,4,3,8,,,,1.0,4.0,,,3.0,1.0,1.0,,4.0,3.0,1.0,,8.0,,,95.0
45,"Henderson, Ricky",13,4,16,29,1,,,3.0,2.0,3.0,4.0,3.0,1.0,,,10.0,18.0,1.0,,2.0,1.0,,84.0
24,"Jacobs, Sam",10,3,5,15,,1.0,39.0,4.0,,1.0,3.0,1.0,2.0,1.0,,7.0,8.0,1.0,,1.0,,,87.0
4,"Jenkins, Josh",4,3,5,9,,,1.0,1.0,,2.0,,,1.0,,,4.0,5.0,1.0,,4.0,,,92.0
39,"Knight, Riley",8,2,7,15,2,,,1.0,2.0,5.0,,1.0,2.0,1.0,,5.0,10.0,,1.0,1.0,1.0,1.0,76.0
29,"Laird, Rory",14,3,8,22,,,,4.0,2.0,3.0,,3.0,1.0,1.0,,9.0,11.0,1.0,,3.0,1.0,,82.0
27,"Lynch, Tom",7,3,8,15,1,1.0,,3.0,,2.0,1.0,2.0,1.0,,,9.0,5.0,1.0,1.0,,,1.0,93.0
14 ↑,"Mackay, David",2,,4,6,,,,1.0,,,,,2.0,,,2.0,4.0,,,1.0,,1.0,42.0
9,"Sloane, Rory",9,2,11,20,1,,1.0,5.0,1.0,2.0,2.0,2.0,,1.0,,11.0,9.0,1.0,,4.0,4.0,3.0,86.0
33,"Smith, Brodie",13,2,5,18,,,,4.0,9.0,2.0,,,2.0,,,6.0,8.0,2.0,,4.0,1.0,,80.0
12,"Talia, Daniel",7,4,3,10,,,,1.0,2.0,,,1.0,,1.0,,5.0,5.0,1.0,,2.0,,,86.0
5,"Thompson, Scott",12,2,14,26,1,,,4.0,2.0,7.0,3.0,5.0,1.0,2.0,,10.0,18.0,,,2.0,,,79.0
7,"van Berlo, Nathan",9,3,9,18,,,,2.0,5.0,2.0,1.0,4.0,,1.0,,6.0,11.0,,,1.0,,,80.0
13,"Walker, Taylor",11,10,5,16,3,2.0,,1.0,,6.0,,1.0,1.0,1.0,,6.0,10.0,2.0,3.0,3.0,2.0,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,68,146,343,16,13.0,42.0,53.0,40.0,55.0,26.0,41.0,20.0,15.0,,141.0,194.0,15.0,11.0,54.0,10.0,12.0,
Opposition,Opposition,210,85,178,388,14,18.0,35.0,71.0,37.0,65.0,46.0,47.0,15.0,20.0,,144.0,239.0,12.0,11.0,63.0,5.0,8.0,
