Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",22y 67d,32 (24-0-8 75.00%),15 (0.47),←,
18,"Betts, Eddie",29y 296d,253 (117-3-133 46.84%),479 (1.89),69 (42-0-27 60.87%),189 (2.74)
16,"Brown, Luke",23y 361d,91 (52-0-39 57.14%),8 (0.09),←,
23,"Cameron, Charlie",22y 74d,49 (31-0-18 63.27%),58 (1.18),←,
25,"Cheney, Kyle",27y 23d,77 (48-0-29 62.34%),2 (0.03),36 (24-0-12 66.67%),
2,"Crouch, Brad",22y 247d,41 (22-0-19 53.66%),13 (0.32),←,
44,"Crouch, Matt",21y 149d,47 (31-0-16 65.96%),10 (0.21),←,
26,"Douglas, Richard",29y 224d,195 (105-0-90 53.85%),133 (0.68),←,
15,"Hartigan, Kyle",24y 315d,51 (35-0-16 68.63%),1 (0.02),←,
24,"Jacobs, Sam",28y 160d,149 (81-0-68 54.36%),36 (0.24),132 (74-0-58 56.06%),33 (0.25)
4,"Jenkins, Josh",27y 222d,93 (55-0-38 59.14%),183 (1.97),←,
29,"Laird, Rory",22y 263d,76 (45-0-31 59.21%),6 (0.08),←,
6,"Lever, Jake",20y 196d,36 (24-0-12 66.67%),2 (0.06),←,
27,"Lynch, Tom",26y 2d,83 (52-0-31 62.65%),125 (1.51),77 (48-0-29 62.34%),121 (1.57)
31,"Lyons, Jarryd",24y 57d,55 (34-0-21 61.82%),32 (0.58),←,
14,"Mackay, David",28y 54d,163 (97-0-66 59.51%),46 (0.28),←,
41,"McGovern, Mitch",21y 342d,23 (16-0-7 69.57%),32 (1.39),←,
9,"Sloane, Rory",26y 184d,141 (81-0-60 57.45%),86 (0.61),←,
33,"Smith, Brodie",24y 247d,120 (72-0-48 60.00%),35 (0.29),←,
12,"Talia, Daniel",24y 351d,122 (72-0-50 59.02%),6 (0.05),←,
5,"Thompson, Scott",33y 187d,307 (171-0-136 55.70%),162 (0.53),268 (153-0-115 57.09%),145 (0.54)
13,"Walker, Taylor",26y 145d,130 (73-0-57 56.15%),303 (2.33),←,
Totals,Totals,25y 156d,2334 (1338-3-993 57.33%),1773 (0.76),,
C,"Pyke, Don",47y 287d,24 (17-0-7 70.83%),,←,
