Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Beams, Ben",22y 298d,22 (10-0-12 45.45%),17 (0.77),←,
25,"Brown, Nathan",24y 301d,21 (10-0-11 47.62%),2 (0.10),←,
32,"Bruce, Cameron",21y 254d,30 (17-0-13 56.67%),39 (1.30),←,
28,"Collins, Matthew",24y 129d,43 (25-0-18 58.14%),7 (0.16),29 (19-0-10 65.52%),5 (0.17)
30,"Godfrey, Simon",20y 236d,9 (5-0-4 55.56%),1 (0.11),←,
18,"Green, Brad",20y 90d,30 (18-0-12 60.00%),47 (1.57),←,
4,"Grgic, Brent",21y 246d,74 (34-0-40 45.95%),29 (0.39),←,
36,"Leoncelli, Andrew",26y 329d,98 (45-0-53 45.92%),37 (0.38),←,
35,"McDonald, Anthony",28y 363d,90 (42-0-48 46.67%),37 (0.41),←,
23,"McDonald, James",24y 249d,62 (31-0-31 50.00%),25 (0.40),←,
9,"Neitz, David",26y 140d,169 (77-0-92 45.56%),266 (1.57),←,
8,"Nicholson, Alistair",23y 99d,41 (22-0-19 53.66%),1 (0.02),←,
24,"Robertson, Russell",22y 199d,68 (36-0-32 52.94%),96 (1.41),←,
5,"Schwarz, David",28y 322d,150 (68-1-81 45.67%),221 (1.47),←,
11,"Simmonds, Troy",22y 333d,29 (15-0-14 51.72%),5 (0.17),←,
6,"Thompson, Scott",18y 89d,2 (1-0-1 50.00%),2 (1.00),←,
10,"Ward, Daniel",23y 337d,40 (16-0-24 40.00%),10 (0.25),←,
31,"Wheatley, Paul",20y 60d,20 (12-0-8 60.00%),7 (0.35),←,
45,"Whelan, Matthew",21y 210d,22 (12-0-10 54.55%),,←,
34,"White, Jeff",24y 112d,110 (53-0-57 48.18%),58 (0.53),78 (40-0-38 51.28%),40 (0.51)
22,"Woewodin, Shane",24y 334d,105 (47-0-58 44.76%),51 (0.49),←,
13,"Yze, Adem",23y 263d,130 (57-0-73 43.85%),88 (0.68),←,
Totals,Totals,23y 194d,1365 (653-1-711 47.84%),1046 (0.77),,
C,"Daniher, Neale",40y 116d,83 (43-0-40 51.81%),,←,
