Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Baldwin, Kaine",5,3,2,7,,1.0,,1.0,,2.0,,2.0,1.0,2.0,,2.0,8.0,,2.0,2.0,,,83.0
6,"Caldwell, Jye",11,8,12,23,2,1.0,,2.0,1.0,2.0,1.0,2.0,1.0,,,6.0,17.0,,4.0,1.0,,,78.0
13,"Cox, Nik",6,5,9,15,,,,,,4.0,,3.0,1.0,2.0,,6.0,9.0,,,1.0,,,77.0
12 ↑,"Cutler, Tom",16,9,8,24,1,,,2.0,5.0,3.0,1.0,2.0,,1.0,,5.0,18.0,1.0,,2.0,2.0,,79.0
2,"Draper, Sam",5,1,7,12,,,33.0,3.0,1.0,1.0,6.0,2.0,4.0,1.0,,10.0,3.0,,,9.0,,,83.0
35,"Guelfi, Matt",6,6,7,13,,1.0,,4.0,,2.0,,1.0,2.0,1.0,,4.0,10.0,1.0,1.0,2.0,,2.0,76.0
33,"Ham, Brayden",5,4,5,10,,,,1.0,2.0,,1.0,3.0,,2.0,,2.0,10.0,,1.0,2.0,,,79.0
21,"Heppell, Dyson",7,4,8,15,,,,2.0,,1.0,,2.0,1.0,1.0,,2.0,13.0,,,1.0,,,94.0
19,"Hind, Nick",17,6,6,23,,,,3.0,2.0,,2.0,2.0,,,,5.0,15.0,,,2.0,1.0,,82.0
29,"Kelly, Jake",8,4,5,13,,,,2.0,1.0,1.0,,4.0,1.0,2.0,,3.0,10.0,,,4.0,,,95.0
4 ↓,"Langford, Kyle",,,,,,,,,,,,,1.0,,,1.0,,,,,,,4.0
15,"Laverde, Jayden",4,4,2,6,,,,2.0,4.0,,,2.0,,1.0,,,6.0,,,4.0,,,59.0
37,"Martin, Nic",17,10,10,27,5,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,22.0,,1.0,,,,77.0
1,"McGrath, Andrew",19,6,10,29,,,,3.0,6.0,5.0,5.0,4.0,1.0,,,9.0,19.0,,,1.0,1.0,,85.0
7,"Merrett, Zach",14,7,25,39,,,,3.0,4.0,4.0,1.0,5.0,,2.0,,7.0,29.0,,,1.0,2.0,2.0,86.0
3,"Parish, Darcy",14,6,20,34,,,,1.0,2.0,6.0,4.0,1.0,,,,10.0,23.0,1.0,,1.0,1.0,1.0,87.0
16,"Perkins, Archie",11,5,9,20,,,,1.0,1.0,5.0,,1.0,,,,4.0,16.0,,1.0,,,,83.0
27,"Redman, Mason",15,8,5,20,,,,2.0,6.0,,,4.0,1.0,1.0,,5.0,13.0,2.0,,5.0,1.0,,75.0
14,"Ridley, Jordan",11,5,6,17,,,,,2.0,,,3.0,2.0,1.0,,6.0,8.0,1.0,,3.0,,,86.0
9,"Shiel, Dylan",9,5,14,23,,,,4.0,,4.0,3.0,2.0,,1.0,,9.0,15.0,,1.0,1.0,,1.0,71.0
5,"Smith, Devon",9,3,8,17,1,1.0,,2.0,,4.0,1.0,1.0,1.0,,,3.0,13.0,,1.0,,,1.0,86.0
17,"Stewart, James",9,5,4,13,,,,2.0,5.0,1.0,1.0,,1.0,,,4.0,7.0,1.0,,4.0,,,83.0
20,"Wright, Peter",4,5,4,8,2,,12.0,,,2.0,,1.0,,,,2.0,6.0,1.0,2.0,1.0,1.0,2.0,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,119,186,408,11,6.0,45.0,40.0,43.0,48.0,27.0,48.0,20.0,19.0,2.0,109.0,290.0,8.0,14.0,47.0,9.0,9.0,
Opposition,Opposition,218,76,171,389,20,18.0,33.0,37.0,36.0,63.0,51.0,61.0,19.0,20.0,4.0,151.0,234.0,15.0,13.0,47.0,13.0,16.0,
