Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Brereton, Dermott",6,2,6,12,2,1.0,,,,,,,2.0,,,,,,,,,,
5,"Buckley, Nathan",17,2,5,22,2,,,1.0,,,,,,1.0,,,,,,,,,
17,"Burns, Scott",9,5,6,15,,1.0,,3.0,,,,,2.0,1.0,,,,,,,,,
28,"Crosisca, Gavin",12,5,5,17,,,,2.0,,,,,1.0,,,,,,,,,,
43,"Curran, Chris",4,2,7,11,2,,,4.0,,,,,,,,,,,,,,,
15,"Hassall, Jon",17,4,8,25,,,,1.0,,,,,3.0,,1.0,,,,,,,,
38,"James, Aaron",7,1,,7,,,,,,,,,,1.0,,,,,,,,,
33,"Liddell, Chad",12,2,9,21,2,,,3.0,,,,,3.0,1.0,,,,,,,,,
1,"Monkhorst, Damian",4,4,9,13,,,12.0,2.0,,,,,2.0,1.0,,,,,,,,,
41,"Orchard, Mark",3,,7,10,1,,,3.0,,,,,1.0,,,,,,,,,,
6,"Patterson, Stephen",8,2,1,9,4,,,1.0,,,,,,2.0,,,,,,,,,
4,"Pert, Gary",9,1,3,12,,,,1.0,,,,,4.0,4.0,,,,,,,,,
13,"Richardson, Alan",9,2,4,13,,,,2.0,,,,,2.0,2.0,,,,,,,,,
16,"Richardson, Mark",15,7,12,27,3,2.0,2.0,2.0,,,,,2.0,,,,,,,,,,
36,"Rocca, Saverio",4,1,1,5,3,1.0,,,,,,,1.0,,,,,,,,,,
32,"Rowe, Brad",9,7,5,14,2,,,1.0,,,,,,2.0,,,,,,,,,
29,"Russell, Scott",19,4,14,33,1,1.0,,2.0,,,,,1.0,3.0,,,,,,,,,
14,"Watson, Shane",12,5,10,22,1,1.0,,1.0,,,,,,1.0,,,,,,,,,
27,"Wild, Jason",3,,1,4,,,,1.0,,,,,1.0,,,,,,,,,,
10,"Williams, Paul",14,5,9,23,2,1.0,,,,,,,1.0,,3.0,,,,,,,,
19,"Wright, Graham",17,9,10,27,,1.0,,4.0,,,,,1.0,,2.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,70,132,342,25,11.0,14.0,34.0,,,,,27.0,19.0,6.0,,,,,,,,
Opposition,Opposition,178,55,108,286,13,9.0,20.0,30.0,,,,,19.0,27.0,,,,,,,,,
