Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",27y 186d,153 (66-2-85 43.79%),60 (0.39),122 (63-2-57 52.46%),48 (0.39)
17,"Brown, Callum",22y 332d,51 (28-1-22 55.88%),19 (0.37),←,
6,"Brown, Tyler",21y 106d,11 (5-1-5 50.00%),2 (0.18),←,
46,"Cox, Mason",30y 11d,71 (39-0-32 54.93%),89 (1.25),←,
25,"Crisp, Jack",27y 174d,155 (79-2-74 51.61%),50 (0.32),137 (72-2-63 53.28%),40 (0.29)
7,"Daicos, Josh",22y 119d,37 (20-1-16 55.41%),18 (0.49),←,
2,"de Goey, Jordan",25y 10d,100 (53-2-45 54.00%),136 (1.36),←,
5,"Elliott, Jamie",28y 216d,125 (72-2-51 58.40%),178 (1.42),←,
4,"Grundy, Brodie",26y 344d,153 (83-2-68 54.90%),46 (0.30),←,
32,"Hoskin-Elliott, Will",27y 204d,139 (61-2-76 44.60%),133 (0.96),87 (49-2-36 57.47%),91 (1.05)
38,"Howe, Jeremy",30y 269d,189 (70-2-117 37.57%),89 (0.47),89 (48-2-39 55.06%),9 (0.10)
44,"Madgen, Jack",27y 334d,23 (15-1-7 67.39%),,←,
37,"Maynard, Brayden",24y 186d,118 (60-2-56 51.69%),15 (0.13),←,
41,"Mihocek, Brody",28y 49d,60 (37-1-22 62.50%),95 (1.58),←,
30,"Moore, Darcy",25y 59d,91 (41-2-48 46.15%),61 (0.67),←,
9,"Noble, John",24y,24 (14-1-9 60.42%),2 (0.08),←,
10,"Pendlebury, Scott",33y 77d,318 (192-3-123 60.85%),179 (0.56),←,
3,"Quaynor, Isaac",21y 69d,17 (8-0-9 47.06%),,←,
23,"Roughead, Jordan",30y 142d,181 (90-1-90 50.00%),35 (0.19),43 (27-1-15 63.95%),1 (0.02)
21,"Ruscoe, Trey",19y 142d,6 (4-0-2 66.67%),6 (1.00),←,
22,"Sidebottom, Steele",30y 82d,244 (150-4-90 62.30%),167 (0.68),←,
36,"Sier, Brayden",23y 103d,23 (14-0-9 60.87%),5 (0.22),←,
24,"Thomas, Josh",29y 175d,105 (65-2-38 62.86%),89 (0.85),←,
Totals,Totals,26y 147d,2394 (1266-34-1094 52.88%),1474 (0.62),,
C,"Buckley, Nathan",48y 242d,207 (114-2-91 55.56%),,←,
