0,1,2,3,4,5,6
←,"Round: 3 Venue: Gabba Date: Sat, 20-Jun-2020 7:40 PM Attendance: 1965","Round: 3 Venue: Gabba Date: Sat, 20-Jun-2020 7:40 PM Attendance: 1965","Round: 3 Venue: Gabba Date: Sat, 20-Jun-2020 7:40 PM Attendance: 1965","Round: 3 Venue: Gabba Date: Sat, 20-Jun-2020 7:40 PM Attendance: 1965","Round: 3 Venue: Gabba Date: Sat, 20-Jun-2020 7:40 PM Attendance: 1965",→
←,Brisbane Lions,1.2.8,2.6.18,7.9.51,10.14.74,→
←,West Coast,2.1.13,3.4.22,5.4.34,6.8.44,→
←,Qrt margin,WC by 5,WC by 4,BL by 17,BL by 30,→
←,Qrt scores,WC 13-8,BL 10-9,BL 33-12,BL 23-10,→
←,Field umpires,"Dean Margetts (348), Alex Whetton (30), Simon Meredith (371)","Dean Margetts (348), Alex Whetton (30), Simon Meredith (371)","Dean Margetts (348), Alex Whetton (30), Simon Meredith (371)","Dean Margetts (348), Alex Whetton (30), Simon Meredith (371)",→
