Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",11,9,1,12,,,,2.0,3.0,2.0,,3.0,,1.0,,5.0,7.0,3.0,,4.0,1.0,,92.0
15,"Amon, Karl",18,6,9,27,,,,6.0,5.0,2.0,2.0,2.0,,1.0,2.0,6.0,21.0,,,,,,86.0
14,"Bergman, Miles",8,4,7,15,,,,3.0,3.0,,1.0,1.0,1.0,,,5.0,9.0,,,1.0,,,77.0
10,"Boak, Travis",11,3,17,28,,,,3.0,1.0,4.0,6.0,4.0,,,3.0,10.0,17.0,,2.0,,,1.0,83.0
3,"Burton, Ryan",17,6,3,20,,,,4.0,3.0,3.0,1.0,4.0,2.0,3.0,,7.0,12.0,,,,,,79.0
33,"Byrne-Jones, Darcy",17,5,7,24,,,,2.0,2.0,3.0,,2.0,1.0,,,5.0,16.0,,,2.0,,,82.0
17,"Clurey, Tom",13,7,4,17,,,,,4.0,,,4.0,1.0,2.0,,8.0,9.0,2.0,,11.0,,,97.0
22,"Dixon, Charlie",7,4,7,14,2,1.0,6.0,5.0,,2.0,,6.0,2.0,2.0,,11.0,5.0,3.0,1.0,1.0,,1.0,92.0
28,"Drew, Willem",8,1,8,16,1,,,7.0,1.0,4.0,8.0,4.0,,2.0,,11.0,8.0,,,9.0,,,73.0
13,"Fantasia, Orazio",15,6,3,18,1,5.0,,2.0,,8.0,1.0,2.0,2.0,1.0,,7.0,11.0,,3.0,,1.0,1.0,84.0
24,"Farrell, Kane",14,4,5,19,1,1.0,,4.0,,2.0,3.0,3.0,,1.0,,6.0,13.0,1.0,1.0,,,1.0,73.0
45 ↑,"Frederick, Martin",2,2,4,6,,,,2.0,,1.0,,,,,,1.0,6.0,,,,,,28.0
19,"Georgiades, Mitch",11,4,3,14,2,3.0,,3.0,,4.0,,4.0,,2.0,,4.0,6.0,1.0,3.0,2.0,,,80.0
9,"Gray, Robbie",10,,16,26,,,,3.0,1.0,3.0,5.0,5.0,1.0,1.0,,11.0,15.0,,,2.0,,,89.0
8,"Hartlett, Hamish",10,1,8,18,,,,6.0,2.0,4.0,1.0,2.0,2.0,1.0,,7.0,11.0,,,1.0,,1.0,77.0
5 ↓,"Houston, Dan",13,3,6,19,,,,2.0,5.0,2.0,2.0,,1.0,,,9.0,9.0,,,3.0,1.0,,51.0
1,"Jonas, Tom",12,5,4,16,,,,2.0,6.0,,1.0,,,,,7.0,8.0,1.0,,3.0,,,92.0
29,"Lycett, Scott",10,3,8,18,,,34.0,6.0,3.0,3.0,2.0,3.0,1.0,2.0,,8.0,9.0,,,8.0,,1.0,91.0
4,"Marshall, Todd",10,3,4,14,3,,2.0,2.0,,2.0,1.0,3.0,2.0,,,9.0,6.0,2.0,1.0,3.0,,1.0,62.0
6,"Motlop, Steven",4,1,9,13,1,,,7.0,2.0,1.0,1.0,1.0,,1.0,,5.0,8.0,,1.0,,,1.0,85.0
2,"Powell-Pepper, Sam",8,1,9,17,,,,7.0,1.0,5.0,2.0,2.0,,,,6.0,8.0,,,2.0,,,71.0
20,"Rozee, Connor",15,4,8,23,1,1.0,,6.0,1.0,5.0,3.0,5.0,1.0,,1.0,10.0,13.0,,,2.0,,1.0,82.0
16,"Wines, Ollie",13,2,11,24,,1.0,,1.0,,3.0,4.0,5.0,1.0,1.0,,12.0,8.0,,,3.0,,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,257,84,161,418,12,15.0,42.0,85.0,43.0,63.0,44.0,65.0,18.0,21.0,6.0,170.0,235.0,13.0,12.0,57.0,3.0,9.0,
Opposition,Opposition,197,46,125,322,5,8.0,32.0,77.0,48.0,48.0,38.0,59.0,21.0,18.0,,159.0,145.0,5.0,2.0,56.0,,4.0,
