Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",26y 255d,190 (105-0-85 55.26%),178 (0.94),←,
17,"Bruce, Josh",30y 59d,154 (68-1-85 44.48%),234 (1.52),41 (26-0-15 63.41%),63 (1.54)
12,"Cordy, Zaine",25y 283d,115 (61-0-54 53.04%),12 (0.10),←,
31,"Dale, Bailey",26y 15d,105 (57-0-48 54.29%),75 (0.71),←,
35,"Daniel, Caleb",26y 30d,150 (82-0-68 54.67%),37 (0.25),←,
10,"Darcy, Sam",19y 18d,1 (0-0-1 0.00%),,←,
5,"Dunkley, Josh",25y 209d,113 (63-0-50 55.75%),64 (0.57),←,
44,"English, Tim",24y 361d,82 (45-0-37 54.88%),46 (0.56),←,
38,"Garcia, Riley",21y 188d,16 (8-0-8 50.00%),7 (0.44),←,
42,"Keath, Alex",30y 198d,85 (50-1-34 59.41%),5 (0.06),55 (34-0-21 61.82%),4 (0.07)
21,"Liberatore, Tom",30y 82d,193 (93-0-100 48.19%),72 (0.37),←,
11,"Macrae, Jack",28y 3d,205 (109-0-96 53.17%),47 (0.23),←,
16,"McLean, Toby",26y 187d,95 (51-0-44 53.68%),62 (0.65),←,
30,"McNeil, Lachlan",21y 178d,28 (19-0-9 67.86%),17 (0.61),←,
33,"Naughton, Aaron",22y 249d,97 (54-0-43 55.67%),143 (1.47),←,
20,"Richards, Ed",23y 34d,82 (42-0-40 51.22%),24 (0.29),←,
6,"Smith, Bailey",21y 242d,81 (47-0-34 58.02%),39 (0.48),←,
1,"Treloar, Adam",29y 150d,209 (92-1-116 44.26%),124 (0.59),36 (22-0-14 61.11%),27 (0.75)
2,"Ugle-Hagan, Jamarra",20y 124d,19 (9-0-10 47.37%),24 (1.26),←,
23,"Vandermeer, Laitham",23y 184d,30 (16-0-14 53.33%),19 (0.63),←,
19,"Weightman, Cody",21y 203d,37 (20-0-17 54.05%),62 (1.68),←,
14,"West, Rhylee",22y 25d,24 (15-0-9 62.50%),14 (0.58),←,
34,"Williams, Bailey",24y 300d,101 (54-0-47 53.47%),16 (0.16),←,
Totals,Totals,24y 314d,2212 (1160-3-1049 52.44%),1321 (0.60),,
C,"Beveridge, Luke",51y 348d,180 (102-0-78 56.67%),,←,
