Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
2,"Brand, Kaiden",27y 52d,47 (27-1-19 58.51%),,4 (2-0-2 50.00%),
7,"Cunningham, Harry",27y 175d,141 (83-0-58 58.87%),48 (0.34),←,
34,"Dawson, Jordan",24y 51d,52 (22-0-30 42.31%),25 (0.48),←,
13,"Florent, Oliver",22y 312d,81 (38-0-43 46.91%),28 (0.35),←,
23,"Franklin, Lance",34y 120d,307 (193-1-113 63.03%),966 (3.15),125 (84-0-41 67.20%),386 (3.09)
9,"Hayward, Will",22y 216d,77 (37-0-40 48.05%),81 (1.05),←,
5,"Heeney, Isaac",25y 25d,117 (73-0-44 62.39%),128 (1.09),←,
29,"Hewett, George",25y 152d,108 (63-0-45 58.33%),32 (0.30),←,
12,"Kennedy, Josh",32y 344d,269 (162-2-105 60.59%),153 (0.57),256 (157-2-97 61.72%),149 (0.58)
44,"Lloyd, Jake",27y 252d,165 (100-0-65 60.61%),31 (0.19),←,
30,"McCartin, Tom",21y 151d,58 (28-0-30 48.28%),28 (0.48),←,
27,"McInerney, Justin",20y 285d,19 (8-0-11 42.11%),10 (0.53),←,
41,"McLean, Hayden",22y 130d,18 (7-0-11 38.89%),13 (0.72),←,
14,"Mills, Callum",24y 58d,103 (55-0-48 53.40%),7 (0.07),←,
11,"Papley, Tom",24y 321d,110 (62-0-48 56.36%),166 (1.51),←,
26,"Parker, Luke",28y 217d,223 (136-1-86 61.21%),167 (0.75),←,
24,"Rampe, Dane",30y 362d,178 (113-1-64 63.76%),6 (0.03),←,
8,"Rowbottom, James",20y 253d,35 (13-0-22 37.14%),11 (0.31),←,
18,"Sinclair, Callum",31y 249d,118 (72-1-45 61.44%),63 (0.53),89 (50-0-39 56.18%),45 (0.51)
3,"Stephens, Dylan",20y 142d,12 (4-0-8 33.33%),3 (0.25),←,
28,"Taylor, Lewis",26y 102d,122 (31-0-91 25.41%),94 (0.77),10 (5-0-5 50.00%),6 (0.60)
1,"Warner, Chad",20y 11d,13 (7-0-6 53.85%),8 (0.62),←,
45,"Wicks, Sam",21y 258d,18 (9-0-9 50.00%),11 (0.61),←,
Totals,Totals,25y 137d,2391 (1343-7-1041 56.17%),2079 (0.87),,
C,"Longmire, John",50y 150d,246 (151-2-93 61.79%),,←,
