Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",23y 300d,50 (25-0-25 50.00%),25 (0.50),←,
10,"Boak, Travis",30y 318d,255 (122-1-132 48.04%),169 (0.66),←,
26,"Bonner, Riley",22y 100d,32 (20-0-12 62.50%),6 (0.19),←,
3,"Burton, Ryan",22y 135d,57 (30-1-26 53.51%),7 (0.12),10 (5-0-5 50.00%),2 (0.20)
18,"Butters, Zak",18y 280d,11 (6-0-5 54.55%),7 (0.64),←,
33,"Byrne-Jones, Darcy",23y 268d,76 (40-0-36 52.63%),6 (0.08),←,
17,"Clurey, Tom",25y 84d,72 (42-0-30 58.33%),,←,
21,"Duursma, Xavier",18y 343d,12 (6-0-6 50.00%),7 (0.58),←,
24,"Farrell, Kane",20y 90d,10 (3-0-7 30.00%),16 (1.60),←,
9,"Gray, Robbie",31y 77d,208 (100-0-108 48.08%),304 (1.46),←,
46,"Gray, Sam",27y 134d,86 (48-0-38 55.81%),76 (0.88),←,
8,"Hartlett, Hamish",28y 305d,154 (72-1-81 47.08%),73 (0.47),←,
43,"Houston, Dan",22y 34d,51 (29-0-22 56.86%),6 (0.12),←,
32,"Howard, Dougal",23y 82d,40 (21-0-19 52.50%),9 (0.22),←,
42,"Jonas, Tom",28y 157d,129 (66-1-62 51.55%),1 (0.01),←,
40,"Lienert, Jarrod",24y 314d,13 (4-0-9 30.77%),,←,
29,"Lycett, Scott",26y 262d,86 (54-0-32 62.79%),50 (0.58),11 (6-0-5 54.55%),5 (0.45)
6,"Motlop, Steven",28y 95d,165 (106-2-57 64.85%),192 (1.16),30 (16-0-14 53.33%),17 (0.57)
2,"Powell-Pepper, Sam",21y 158d,50 (30-0-20 60.00%),30 (0.60),←,
20,"Rozee, Connor",19y 144d,12 (6-0-6 50.00%),15 (1.25),←,
4,"Ryder, Paddy",31y 93d,238 (118-4-116 50.42%),168 (0.71),68 (39-0-29 57.35%),51 (0.75)
39,"Westhoff, Justin",32y 257d,260 (124-1-135 47.88%),300 (1.15),←,
Totals,Totals,25y 34d,2067 (1072-11-984 51.86%),1467 (0.71),,
C,"Hinkley, Ken",52y 258d,149 (83-0-66 55.70%),,←,
