Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",27y 349d,107 (57-0-50 53.27%),5 (0.05),43 (28-0-15 65.12%),
15,"Amon, Karl",27y 1d,124 (73-0-51 58.87%),55 (0.44),←,
14,"Bergman, Miles",20y 306d,33 (20-0-13 60.61%),13 (0.39),←,
10,"Boak, Travis",34y 19d,327 (168-1-158 51.53%),197 (0.60),←,
26,"Bonner, Riley",25y 166d,82 (51-0-31 62.20%),11 (0.13),←,
36,"Burgoyne, Jase",19y 36d,8 (3-0-5 37.50%),2 (0.25),←,
3,"Burton, Ryan",25y 201d,117 (68-1-48 58.55%),13 (0.11),70 (43-0-27 61.43%),8 (0.11)
18,"Butters, Zak",21y 346d,68 (40-0-28 58.82%),41 (0.60),←,
33,"Byrne-Jones, Darcy",26y 334d,150 (87-0-63 58.00%),7 (0.05),←,
22,"Dixon, Charlie",31y 331d,189 (96-1-92 51.06%),310 (1.64),124 (77-0-47 62.10%),216 (1.74)
28,"Drew, Willem",23y 323d,56 (33-0-23 58.93%),10 (0.18),←,
7,"Duursma, Xavier",22y 44d,57 (39-0-18 68.42%),27 (0.47),←,
24,"Farrell, Kane",23y 156d,49 (29-0-20 59.18%),38 (0.78),←,
11,"Finlayson, Jeremy",26y 192d,86 (46-3-37 55.23%),111 (1.29),20 (10-0-10 50.00%),21 (1.05)
19,"Georgiades, Mitch",20y 326d,47 (30-0-17 63.83%),63 (1.34),←,
9,"Gray, Robbie",34y 143d,271 (140-0-131 51.66%),367 (1.35),←,
5,"Houston, Dan",25y 100d,121 (75-0-46 61.98%),25 (0.21),←,
1,"Jonas, Tom",31y 223d,203 (113-1-89 55.91%),1 (0.00),←,
4,"Marshall, Todd",23y 316d,76 (51-0-25 67.11%),102 (1.34),←,
41,"McEntee, Jed",21y 186d,10 (4-0-6 40.00%),5 (0.50),←,
2,"Powell-Pepper, Sam",24y 224d,114 (69-0-45 60.53%),72 (0.63),←,
20,"Rozee, Connor",22y 210d,81 (49-0-32 60.49%),77 (0.95),←,
16,"Wines, Ollie",27y 317d,203 (118-0-85 58.13%),87 (0.43),←,
Totals,Totals,25y 227d,2579 (1459-7-1113 56.57%),1639 (0.64),,
C,"Hinkley, Ken",55y 324d,223 (131-0-92 58.74%),,←,
