Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",10,6,8,18,,,,1.0,,2.0,1.0,3.0,,1.0,,8.0,10.0,1.0,,1.0,,3.0,84.0
15,"Anderson, Noah",9,1,7,16,1,1.0,,1.0,1.0,3.0,2.0,2.0,1.0,,,6.0,11.0,,,1.0,,,68.0
10,"Ballard, Charlie",6,3,1,7,,,,1.0,3.0,,,2.0,,2.0,,2.0,3.0,1.0,,2.0,,,88.0
3,"Bowes, Jack",6,1,5,11,,,,2.0,3.0,1.0,,3.0,,1.0,,6.0,6.0,,,6.0,,,89.0
35,"Budarick, Connor",5,2,3,8,,,,3.0,1.0,,,1.0,,,,4.0,4.0,,,1.0,,,85.0
25,"Collins, Sam",7,3,7,14,,,,3.0,3.0,,,1.0,3.0,,,7.0,6.0,1.0,,4.0,,,100.0
12,"Day, Sam",4,4,8,12,,1.0,1.0,2.0,,3.0,1.0,2.0,2.0,2.0,,9.0,3.0,1.0,1.0,2.0,,,87.0
4,"Ellis, Brandon",12,3,11,23,,,,7.0,,4.0,2.0,,1.0,,,7.0,16.0,,,1.0,,,85.0
21,"Greenwood, Hugh",11,,11,22,,1.0,,5.0,,5.0,7.0,3.0,1.0,2.0,,15.0,8.0,,,2.0,,,78.0
5,"Harbrow, Jarrod",11,4,6,17,,,,,3.0,1.0,,2.0,2.0,,,6.0,11.0,1.0,,,,,87.0
39,"Holman, Nick",3,2,10,13,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,3.0,11.0,,,2.0,,,77.0
34,"King, Ben",4,2,1,5,3,1.0,,,,,,3.0,1.0,2.0,,4.0,1.0,1.0,2.0,1.0,,,97.0
23,"Lemmens, Sean",8,,4,12,1,,,1.0,1.0,1.0,1.0,2.0,,,,4.0,6.0,,,,,,59.0
13,"Lukosius, Jack",13,4,8,21,,,,2.0,7.0,3.0,2.0,4.0,,1.0,,9.0,7.0,2.0,,1.0,,,85.0
11,"Miller, Touk",12,5,6,18,2,1.0,,7.0,3.0,3.0,5.0,3.0,1.0,,1.0,7.0,11.0,1.0,2.0,5.0,,,86.0
27,"Powell, Wil",9,4,5,14,2,,,3.0,5.0,,,1.0,,,,4.0,10.0,1.0,1.0,2.0,,,86.0
22,"Rankine, Izak",9,2,4,13,2,,,3.0,,4.0,,3.0,,2.0,,7.0,5.0,1.0,,,2.0,1.0,78.0
6,"Sexton, Alex",11,2,,11,,1.0,,3.0,,7.0,1.0,1.0,1.0,,,4.0,6.0,,,,,,75.0
37,"Sharp, Jeremy",5,1,4,9,,,,,1.0,1.0,,,1.0,,,2.0,6.0,,,,,,60.0
24,"Swallow, David",8,2,14,22,,,,3.0,2.0,2.0,4.0,5.0,,3.0,,8.0,15.0,,,3.0,,,79.0
14,"Weller, Lachie",10,1,8,18,,,,1.0,,8.0,3.0,3.0,2.0,,,9.0,9.0,,,,,,81.0
28,"Witts, Jarrod",6,,4,10,,1.0,25.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,,6.0,3.0,,,4.0,,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,52,135,314,11,8.0,26.0,51.0,34.0,51.0,35.0,47.0,19.0,18.0,1.0,137.0,168.0,11.0,6.0,38.0,2.0,5.0,
Opposition,Opposition,194,80,119,313,12,6.0,29.0,42.0,39.0,47.0,22.0,44.0,18.0,19.0,5.0,132.0,183.0,14.0,8.0,54.0,5.0,6.0,
